whisky_id,field,current_value,proposed_value,confidence,source,status,classification
6173d1c2-a8f7-5a2e-9aef-a6a9dddc8ee0,age,,26.0,0.95,smws,pending,NO_CHANGE
6173d1c2-a8f7-5a2e-9aef-a6a9dddc8ee0,abv,,50.9,0.95,smws,pending,NO_CHANGE
7e2dd5b9-7997-55e0-ba95-2561e478d29d,cask_type,,butt;refill,0.95,smws,pending,NO_CHANGE
7e2dd5b9-7997-55e0-ba95-2561e478d29d,age,,17.0,0.95,smws,pending,NO_CHANGE
7e2dd5b9-7997-55e0-ba95-2561e478d29d,abv,,56.5,0.95,smws,pending,NO_CHANGE
35cca668-e02e-5e6f-9e57-0609cc73d833,cask_type,,refill,0.95,smws,pending,NO_CHANGE
35cca668-e02e-5e6f-9e57-0609cc73d833,age,,16.0,0.95,smws,pending,NO_CHANGE
35cca668-e02e-5e6f-9e57-0609cc73d833,abv,,55.9,0.95,smws,pending,NO_CHANGE
5e380fac-f8d0-5272-9055-951bb15ca470,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
5e380fac-f8d0-5272-9055-951bb15ca470,age,,19.0,0.95,smws,pending,NO_CHANGE
5e380fac-f8d0-5272-9055-951bb15ca470,abv,,58.1,0.95,smws,pending,NO_CHANGE
dcc896ed-ac13-58d9-b6e5-7a762692414e,cask_type,,first-fill barrel usa allocation,0.95,smws,pending,NO_CHANGE
dcc896ed-ac13-58d9-b6e5-7a762692414e,age,,15.0,0.95,smws,pending,NO_CHANGE
dcc896ed-ac13-58d9-b6e5-7a762692414e,abv,,56.3,0.95,smws,pending,NO_CHANGE
dcc896ed-ac13-58d9-b6e5-7a762692414e,region,,Islay,0.95,smws,pending,NO_CHANGE
f8de9132-49dc-5638-acae-f78c8e6986e2,cask_type,,butt;refill,0.95,smws,pending,NO_CHANGE
f8de9132-49dc-5638-acae-f78c8e6986e2,age,,18.0,0.95,smws,pending,NO_CHANGE
f8de9132-49dc-5638-acae-f78c8e6986e2,abv,,55.8,0.95,smws,pending,NO_CHANGE
f8de9132-49dc-5638-acae-f78c8e6986e2,region,,Islay,0.95,smws,pending,NO_CHANGE
02c1442c-b077-50ba-80f2-17d811a6d0d2,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
02c1442c-b077-50ba-80f2-17d811a6d0d2,age,,20.0,0.95,smws,pending,NO_CHANGE
02c1442c-b077-50ba-80f2-17d811a6d0d2,abv,,53.1,0.95,smws,pending,NO_CHANGE
02c1442c-b077-50ba-80f2-17d811a6d0d2,region,,Islay,0.95,smws,pending,NO_CHANGE
5d3f8399-d8ce-5f0a-b597-db701aefb0f6,age,,14.0,0.95,smws,pending,NO_CHANGE
5d3f8399-d8ce-5f0a-b597-db701aefb0f6,abv,,54.3,0.95,smws,pending,NO_CHANGE
5d3f8399-d8ce-5f0a-b597-db701aefb0f6,region,,Islay,0.95,smws,pending,CONFLICT
0b9d77e4-659a-59ee-a1a0-c30bc035b351,cask_type,,refill,0.95,smws,pending,NO_CHANGE
0b9d77e4-659a-59ee-a1a0-c30bc035b351,age,,22.0,0.95,smws,pending,NO_CHANGE
0b9d77e4-659a-59ee-a1a0-c30bc035b351,abv,,48.3,0.95,smws,pending,NO_CHANGE
0b9d77e4-659a-59ee-a1a0-c30bc035b351,region,,Islay,0.95,smws,pending,CONFLICT
ba40e478-5e37-5261-aa3b-e60ef1448470,age,,19.0,0.95,smws,pending,NO_CHANGE
ba40e478-5e37-5261-aa3b-e60ef1448470,abv,,55.2,0.95,smws,pending,NO_CHANGE
ba40e478-5e37-5261-aa3b-e60ef1448470,region,,Islay,0.95,smws,pending,CONFLICT
48b76d49-3cea-56bb-a5ea-02af7c181389,age,,17.0,0.95,smws,pending,NO_CHANGE
48b76d49-3cea-56bb-a5ea-02af7c181389,abv,,51.6,0.95,smws,pending,NO_CHANGE
48b76d49-3cea-56bb-a5ea-02af7c181389,region,,Highlands,0.95,smws,pending,CONFLICT
6037a55b-ec66-55f7-9e17-b482a403e7e0,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
6037a55b-ec66-55f7-9e17-b482a403e7e0,age,,17.0,0.95,smws,pending,NO_CHANGE
6037a55b-ec66-55f7-9e17-b482a403e7e0,abv,,61.0,0.95,smws,pending,NO_CHANGE
6037a55b-ec66-55f7-9e17-b482a403e7e0,region,,Highlands,0.95,smws,pending,CONFLICT
88035bdd-884f-5488-93f8-c1ffb817364f,age,,22.0,0.95,smws,pending,NO_CHANGE
88035bdd-884f-5488-93f8-c1ffb817364f,abv,,52.5,0.95,smws,pending,READY_NULL_FILL
88035bdd-884f-5488-93f8-c1ffb817364f,region,,Highlands,0.95,smws,pending,CONFLICT
e1fa9e80-a79b-5cf2-bc3f-ae380696f7b4,cask_type,,butt;refill,0.95,smws,pending,NO_CHANGE
e1fa9e80-a79b-5cf2-bc3f-ae380696f7b4,age,,10.0,0.95,smws,pending,NO_CHANGE
e1fa9e80-a79b-5cf2-bc3f-ae380696f7b4,abv,,59.0,0.95,smws,pending,NO_CHANGE
e1fa9e80-a79b-5cf2-bc3f-ae380696f7b4,region,,Highlands,0.95,smws,pending,CONFLICT
aaa43573-8c35-57b3-afd2-0c7a26683263,age,,20.0,0.95,smws,pending,NO_CHANGE
aaa43573-8c35-57b3-afd2-0c7a26683263,abv,,50.5,0.95,smws,pending,NO_CHANGE
aaa43573-8c35-57b3-afd2-0c7a26683263,region,,Highlands,0.95,smws,pending,CONFLICT
e074f3a3-e799-5203-8cec-b965bf913e62,cask_type,,first-fill,0.95,smws,pending,NO_CHANGE
e074f3a3-e799-5203-8cec-b965bf913e62,age,,10.0,0.95,smws,pending,NO_CHANGE
e074f3a3-e799-5203-8cec-b965bf913e62,abv,,57.3,0.95,smws,pending,NO_CHANGE
80bacdff-f9e4-5dca-b90b-8c7670b35587,cask_type,,butt;refill,0.95,smws,pending,NO_CHANGE
80bacdff-f9e4-5dca-b90b-8c7670b35587,age,,12.0,0.95,smws,pending,NO_CHANGE
80bacdff-f9e4-5dca-b90b-8c7670b35587,abv,,58.7,0.95,smws,pending,NO_CHANGE
52a9c5a9-a1f9-5b8c-975b-4d04ccb82290,cask_type,,first-fill,0.95,smws,pending,NO_CHANGE
52a9c5a9-a1f9-5b8c-975b-4d04ccb82290,age,,9.0,0.95,smws,pending,NO_CHANGE
52a9c5a9-a1f9-5b8c-975b-4d04ccb82290,abv,,61.7,0.95,smws,pending,NO_CHANGE
9179c557-8797-5aec-b6d4-15e15e75ef29,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
9179c557-8797-5aec-b6d4-15e15e75ef29,age,,21.0,0.95,smws,pending,NO_CHANGE
9179c557-8797-5aec-b6d4-15e15e75ef29,abv,,52.0,0.95,smws,pending,NO_CHANGE
d4635d93-bd03-544e-8c28-c6a590c863b4,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
d4635d93-bd03-544e-8c28-c6a590c863b4,age,,19.0,0.95,smws,pending,NO_CHANGE
d4635d93-bd03-544e-8c28-c6a590c863b4,abv,,54.7,0.95,smws,pending,NO_CHANGE
325e83db-d4dc-552e-8493-7ffbeeb467b3,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
325e83db-d4dc-552e-8493-7ffbeeb467b3,age,,10.0,0.95,smws,pending,NO_CHANGE
325e83db-d4dc-552e-8493-7ffbeeb467b3,abv,,59.9,0.95,smws,pending,NO_CHANGE
325e83db-d4dc-552e-8493-7ffbeeb467b3,region,,Highland,0.95,smws,pending,NO_CHANGE
1f9e358e-e702-5cdb-83fd-1f502379b020,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
1f9e358e-e702-5cdb-83fd-1f502379b020,age,,26.0,0.95,smws,pending,NO_CHANGE
1f9e358e-e702-5cdb-83fd-1f502379b020,abv,,53.1,0.95,smws,pending,NO_CHANGE
1dc7c9b6-7d88-53d4-995d-578b398fca2e,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
1dc7c9b6-7d88-53d4-995d-578b398fca2e,age,,11.0,0.95,smws,pending,NO_CHANGE
1dc7c9b6-7d88-53d4-995d-578b398fca2e,abv,,58.6,0.95,smws,pending,NO_CHANGE
4f363859-6736-5a47-a78b-caac43bd7035,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
4f363859-6736-5a47-a78b-caac43bd7035,age,,20.0,0.95,smws,pending,NO_CHANGE
4f363859-6736-5a47-a78b-caac43bd7035,abv,,53.5,0.95,smws,pending,NO_CHANGE
4f363859-6736-5a47-a78b-caac43bd7035,region,,Highland,0.95,smws,pending,NO_CHANGE
507f6bdb-bf78-5c19-a6e0-8e622b2c2d84,age,,14.0,0.95,smws,pending,NO_CHANGE
507f6bdb-bf78-5c19-a6e0-8e622b2c2d84,abv,,56.1,0.95,smws,pending,NO_CHANGE
507f6bdb-bf78-5c19-a6e0-8e622b2c2d84,region,,Highland,0.95,smws,pending,NO_CHANGE
f865b05e-a649-5ff1-881a-50c2031c7d80,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
f865b05e-a649-5ff1-881a-50c2031c7d80,age,,16.0,0.95,smws,pending,NO_CHANGE
f865b05e-a649-5ff1-881a-50c2031c7d80,abv,,55.1,0.95,smws,pending,NO_CHANGE
f865b05e-a649-5ff1-881a-50c2031c7d80,region,,Highland,0.95,smws,pending,NO_CHANGE
fbcd8b02-6ff3-56a1-be42-a40619a610d7,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
fbcd8b02-6ff3-56a1-be42-a40619a610d7,age,,11.0,0.95,smws,pending,NO_CHANGE
fbcd8b02-6ff3-56a1-be42-a40619a610d7,abv,,62.8,0.95,smws,pending,NO_CHANGE
fbcd8b02-6ff3-56a1-be42-a40619a610d7,region,,Highland,0.95,smws,pending,NO_CHANGE
ab161ef7-6f6b-5d3f-9a75-e79e5499d601,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
ab161ef7-6f6b-5d3f-9a75-e79e5499d601,age,,11.0,0.95,smws,pending,NO_CHANGE
ab161ef7-6f6b-5d3f-9a75-e79e5499d601,abv,,62.0,0.95,smws,pending,NO_CHANGE
ab161ef7-6f6b-5d3f-9a75-e79e5499d601,region,,Highland,0.95,smws,pending,NO_CHANGE
99abf37a-b1ed-5d55-8566-1a41089efd55,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
99abf37a-b1ed-5d55-8566-1a41089efd55,age,,25.0,0.95,smws,pending,NO_CHANGE
99abf37a-b1ed-5d55-8566-1a41089efd55,abv,,59.7,0.95,smws,pending,NO_CHANGE
99abf37a-b1ed-5d55-8566-1a41089efd55,region,,Highland,0.95,smws,pending,NO_CHANGE
47003c2d-9022-52e2-9a2a-900c3621db60,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
47003c2d-9022-52e2-9a2a-900c3621db60,age,,21.0,0.95,smws,pending,NO_CHANGE
47003c2d-9022-52e2-9a2a-900c3621db60,abv,,53.7,0.95,smws,pending,NO_CHANGE
47003c2d-9022-52e2-9a2a-900c3621db60,region,,Highland,0.95,smws,pending,NO_CHANGE
61607d8a-3b83-568b-9104-f97ed19300d0,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
61607d8a-3b83-568b-9104-f97ed19300d0,age,,13.0,0.95,smws,pending,NO_CHANGE
61607d8a-3b83-568b-9104-f97ed19300d0,abv,,60.1,0.95,smws,pending,NO_CHANGE
61607d8a-3b83-568b-9104-f97ed19300d0,region,,Highland,0.95,smws,pending,NO_CHANGE
d0392b30-9774-550c-bad5-3f6747f85d1f,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
d0392b30-9774-550c-bad5-3f6747f85d1f,age,,13.0,0.95,smws,pending,NO_CHANGE
d0392b30-9774-550c-bad5-3f6747f85d1f,abv,,55.9,0.95,smws,pending,NO_CHANGE
d0392b30-9774-550c-bad5-3f6747f85d1f,region,,Highland,0.95,smws,pending,NO_CHANGE
01813d48-182c-5cec-8f43-ea9c0ee144d2,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
01813d48-182c-5cec-8f43-ea9c0ee144d2,age,,18.0,0.95,smws,pending,NO_CHANGE
01813d48-182c-5cec-8f43-ea9c0ee144d2,abv,,59.1,0.95,smws,pending,NO_CHANGE
01813d48-182c-5cec-8f43-ea9c0ee144d2,region,,Highland,0.95,smws,pending,NO_CHANGE
56b0ecd5-b248-5c08-8b28-1e604adedd99,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
56b0ecd5-b248-5c08-8b28-1e604adedd99,age,,13.0,0.95,smws,pending,NO_CHANGE
56b0ecd5-b248-5c08-8b28-1e604adedd99,abv,,62.1,0.95,smws,pending,NO_CHANGE
56b0ecd5-b248-5c08-8b28-1e604adedd99,region,,Highland,0.95,smws,pending,NO_CHANGE
539c547d-92cd-5ec2-8edf-49b2dd3f1d91,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
539c547d-92cd-5ec2-8edf-49b2dd3f1d91,age,,13.0,0.95,smws,pending,NO_CHANGE
539c547d-92cd-5ec2-8edf-49b2dd3f1d91,abv,,61.8,0.95,smws,pending,NO_CHANGE
539c547d-92cd-5ec2-8edf-49b2dd3f1d91,region,,Highland,0.95,smws,pending,NO_CHANGE
605431d1-f644-5dcc-a88f-17f23ac53b0b,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
605431d1-f644-5dcc-a88f-17f23ac53b0b,age,,22.0,0.95,smws,pending,NO_CHANGE
605431d1-f644-5dcc-a88f-17f23ac53b0b,abv,,53.9,0.95,smws,pending,NO_CHANGE
605431d1-f644-5dcc-a88f-17f23ac53b0b,region,,Highland,0.95,smws,pending,NO_CHANGE
0632580d-de61-55e7-8409-0b5599cd561e,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
0632580d-de61-55e7-8409-0b5599cd561e,age,,22.0,0.95,smws,pending,NO_CHANGE
0632580d-de61-55e7-8409-0b5599cd561e,abv,,54.2,0.95,smws,pending,NO_CHANGE
0632580d-de61-55e7-8409-0b5599cd561e,region,,Highland,0.95,smws,pending,NO_CHANGE
18f2a337-d292-520a-914c-6eaa255f71c9,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
18f2a337-d292-520a-914c-6eaa255f71c9,age,,14.0,0.95,smws,pending,NO_CHANGE
18f2a337-d292-520a-914c-6eaa255f71c9,abv,,56.4,0.95,smws,pending,NO_CHANGE
18f2a337-d292-520a-914c-6eaa255f71c9,region,,Highland,0.95,smws,pending,NO_CHANGE
52ffae21-8045-5292-8d7a-c742b0b72196,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
52ffae21-8045-5292-8d7a-c742b0b72196,age,,15.0,0.95,smws,pending,NO_CHANGE
52ffae21-8045-5292-8d7a-c742b0b72196,abv,,55.8,0.95,smws,pending,NO_CHANGE
52ffae21-8045-5292-8d7a-c742b0b72196,region,,Highland,0.95,smws,pending,NO_CHANGE
77954d9a-d5cc-57c0-aa4b-e7a982e80b3f,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
77954d9a-d5cc-57c0-aa4b-e7a982e80b3f,age,,19.0,0.95,smws,pending,NO_CHANGE
77954d9a-d5cc-57c0-aa4b-e7a982e80b3f,abv,,54.6,0.95,smws,pending,NO_CHANGE
77954d9a-d5cc-57c0-aa4b-e7a982e80b3f,region,,Highland,0.95,smws,pending,NO_CHANGE
c4765adf-d4d7-533f-a257-85d99269bf8b,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
c4765adf-d4d7-533f-a257-85d99269bf8b,age,,24.0,0.95,smws,pending,NO_CHANGE
c4765adf-d4d7-533f-a257-85d99269bf8b,abv,,52.2,0.95,smws,pending,NO_CHANGE
c4765adf-d4d7-533f-a257-85d99269bf8b,region,,Highland,0.95,smws,pending,NO_CHANGE
4db5a47f-a3fa-559f-896f-25c1902824b7,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
4db5a47f-a3fa-559f-896f-25c1902824b7,age,,19.0,0.95,smws,pending,NO_CHANGE
4db5a47f-a3fa-559f-896f-25c1902824b7,abv,,53.5,0.95,smws,pending,NO_CHANGE
4db5a47f-a3fa-559f-896f-25c1902824b7,region,,Highland,0.95,smws,pending,NO_CHANGE
1fba5a7a-64ea-5518-bc5d-f16029813fdb,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
1fba5a7a-64ea-5518-bc5d-f16029813fdb,age,,19.0,0.95,smws,pending,NO_CHANGE
1fba5a7a-64ea-5518-bc5d-f16029813fdb,abv,,53.9,0.95,smws,pending,NO_CHANGE
1fba5a7a-64ea-5518-bc5d-f16029813fdb,region,,Highland,0.95,smws,pending,NO_CHANGE
463e6420-c042-5467-8a93-9d86c0640425,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
463e6420-c042-5467-8a93-9d86c0640425,age,,16.0,0.95,smws,pending,NO_CHANGE
463e6420-c042-5467-8a93-9d86c0640425,abv,,55.9,0.95,smws,pending,NO_CHANGE
463e6420-c042-5467-8a93-9d86c0640425,region,,Highland,0.95,smws,pending,NO_CHANGE
9fdd5383-121f-5566-973a-36d04d95a068,age,,18.0,0.95,smws,pending,NO_CHANGE
9fdd5383-121f-5566-973a-36d04d95a068,abv,,56.1,0.95,smws,pending,NO_CHANGE
9fdd5383-121f-5566-973a-36d04d95a068,region,,Highlands,0.95,smws,pending,CONFLICT
1d39566b-4dfb-5b09-b1de-58725679f648,age,,11.0,0.95,smws,pending,NO_CHANGE
1d39566b-4dfb-5b09-b1de-58725679f648,abv,,59.9,0.95,smws,pending,NO_CHANGE
2ee98027-889e-5d6f-bf3f-8963e0093546,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
2ee98027-889e-5d6f-bf3f-8963e0093546,age,,10.0,0.95,smws,pending,NO_CHANGE
2ee98027-889e-5d6f-bf3f-8963e0093546,abv,,60.4,0.95,smws,pending,NO_CHANGE
9d360b99-ea16-5ce8-b2bc-23afa6f5fae2,age,,12.0,0.95,smws,pending,NO_CHANGE
9d360b99-ea16-5ce8-b2bc-23afa6f5fae2,abv,,54.7,0.95,smws,pending,NO_CHANGE
9cff7a12-1565-5738-bc82-65b68a36d95a,age,,14.0,0.95,smws,pending,NO_CHANGE
9cff7a12-1565-5738-bc82-65b68a36d95a,abv,,59.8,0.95,smws,pending,NO_CHANGE
9cff7a12-1565-5738-bc82-65b68a36d95a,region,,Lowland,0.95,smws,pending,NO_CHANGE
72edfaa3-ffdc-5814-ab91-5470d61a38aa,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
72edfaa3-ffdc-5814-ab91-5470d61a38aa,age,,13.0,0.95,smws,pending,NO_CHANGE
72edfaa3-ffdc-5814-ab91-5470d61a38aa,abv,,57.2,0.95,smws,pending,NO_CHANGE
72edfaa3-ffdc-5814-ab91-5470d61a38aa,region,,Lowland,0.95,smws,pending,NO_CHANGE
460c18d5-bf31-5734-b56d-298b407cc7da,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
460c18d5-bf31-5734-b56d-298b407cc7da,age,,13.0,0.95,smws,pending,NO_CHANGE
460c18d5-bf31-5734-b56d-298b407cc7da,abv,,56.7,0.95,smws,pending,NO_CHANGE
460c18d5-bf31-5734-b56d-298b407cc7da,region,,Lowland,0.95,smws,pending,NO_CHANGE
def19358-bdfa-5209-a6bb-86299e561d10,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
def19358-bdfa-5209-a6bb-86299e561d10,age,,14.0,0.95,smws,pending,NO_CHANGE
def19358-bdfa-5209-a6bb-86299e561d10,abv,,59.8,0.95,smws,pending,NO_CHANGE
def19358-bdfa-5209-a6bb-86299e561d10,region,,Lowland,0.95,smws,pending,NO_CHANGE
881baad2-7b08-54a4-ac2f-67d0c35f93af,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
881baad2-7b08-54a4-ac2f-67d0c35f93af,age,,13.0,0.95,smws,pending,NO_CHANGE
881baad2-7b08-54a4-ac2f-67d0c35f93af,abv,,59.6,0.95,smws,pending,NO_CHANGE
881baad2-7b08-54a4-ac2f-67d0c35f93af,region,,Lowland,0.95,smws,pending,NO_CHANGE
fd9965cc-f6be-5065-aa7e-710399f0afee,age,,11.0,0.95,smws,pending,NO_CHANGE
fd9965cc-f6be-5065-aa7e-710399f0afee,abv,,57.3,0.95,smws,pending,NO_CHANGE
fd9965cc-f6be-5065-aa7e-710399f0afee,region,,Lowland,0.95,smws,pending,NO_CHANGE
b94ec1af-e421-5f11-ab3f-0d6bdc9cfa42,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
b94ec1af-e421-5f11-ab3f-0d6bdc9cfa42,age,,9.0,0.95,smws,pending,NO_CHANGE
b94ec1af-e421-5f11-ab3f-0d6bdc9cfa42,abv,,59.5,0.95,smws,pending,NO_CHANGE
b94ec1af-e421-5f11-ab3f-0d6bdc9cfa42,region,,Speyside,0.95,smws,pending,NO_CHANGE
a08082c5-da56-5cab-a819-f1a45681b223,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
a08082c5-da56-5cab-a819-f1a45681b223,age,,28.0,0.95,smws,pending,NO_CHANGE
a08082c5-da56-5cab-a819-f1a45681b223,abv,,58.7,0.95,smws,pending,NO_CHANGE
a08082c5-da56-5cab-a819-f1a45681b223,region,,Speyside,0.95,smws,pending,NO_CHANGE
5ddf0fa2-a15e-5f5f-9a51-c4ccc3fb0189,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
5ddf0fa2-a15e-5f5f-9a51-c4ccc3fb0189,age,,10.0,0.95,smws,pending,NO_CHANGE
5ddf0fa2-a15e-5f5f-9a51-c4ccc3fb0189,abv,,60.2,0.95,smws,pending,NO_CHANGE
5ddf0fa2-a15e-5f5f-9a51-c4ccc3fb0189,region,,Speyside,0.95,smws,pending,NO_CHANGE
4f2810a6-5206-5ea0-9716-c798a2e3c8e1,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
4f2810a6-5206-5ea0-9716-c798a2e3c8e1,age,,29.0,0.95,smws,pending,NO_CHANGE
4f2810a6-5206-5ea0-9716-c798a2e3c8e1,abv,,51.6,0.95,smws,pending,NO_CHANGE
4f2810a6-5206-5ea0-9716-c798a2e3c8e1,region,,Speyside,0.95,smws,pending,NO_CHANGE
15f954f0-63dc-5aa5-8ce9-be3fef6414c1,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
15f954f0-63dc-5aa5-8ce9-be3fef6414c1,age,,10.0,0.95,smws,pending,NO_CHANGE
15f954f0-63dc-5aa5-8ce9-be3fef6414c1,abv,,59.7,0.95,smws,pending,NO_CHANGE
15f954f0-63dc-5aa5-8ce9-be3fef6414c1,region,,Speyside,0.95,smws,pending,NO_CHANGE
9173fc7c-8e53-59c7-a590-536def6d65e4,cask_type,,first-fill barrel,0.95,smws,pending,NO_CHANGE
9173fc7c-8e53-59c7-a590-536def6d65e4,age,,11.0,0.95,smws,pending,NO_CHANGE
9173fc7c-8e53-59c7-a590-536def6d65e4,abv,,60.1,0.95,smws,pending,NO_CHANGE
9173fc7c-8e53-59c7-a590-536def6d65e4,region,,Speyside,0.95,smws,pending,NO_CHANGE
1d7003ff-3292-5775-bc19-8d6beb7f95c0,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
1d7003ff-3292-5775-bc19-8d6beb7f95c0,age,,36.0,0.95,smws,pending,NO_CHANGE
1d7003ff-3292-5775-bc19-8d6beb7f95c0,abv,,53.3,0.95,smws,pending,NO_CHANGE
1d7003ff-3292-5775-bc19-8d6beb7f95c0,region,,Highland,0.95,smws,pending,CONFLICT
848f0045-74af-53ee-935b-e25e98760ca2,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
848f0045-74af-53ee-935b-e25e98760ca2,age,,38.0,0.95,smws,pending,NO_CHANGE
848f0045-74af-53ee-935b-e25e98760ca2,abv,,51.0,0.95,smws,pending,NO_CHANGE
848f0045-74af-53ee-935b-e25e98760ca2,region,,Highlands,0.95,smws,pending,CONFLICT
9c7b5716-5970-55c8-bb60-05a13d2312ed,age,,39.0,0.95,smws,pending,NO_CHANGE
9c7b5716-5970-55c8-bb60-05a13d2312ed,abv,,49.7,0.95,smws,pending,NO_CHANGE
9c7b5716-5970-55c8-bb60-05a13d2312ed,region,,Highlands,0.95,smws,pending,CONFLICT
6443f5b5-8abd-511b-98c8-fa381b6f3bbc,cask_type,,butt;sherry butt,0.95,smws,pending,NO_CHANGE
6443f5b5-8abd-511b-98c8-fa381b6f3bbc,age,,41.0,0.95,smws,pending,NO_CHANGE
6443f5b5-8abd-511b-98c8-fa381b6f3bbc,abv,,46.0,0.95,smws,pending,NO_CHANGE
6443f5b5-8abd-511b-98c8-fa381b6f3bbc,region,,Speyside,0.95,smws,pending,NO_CHANGE
76f7ef6f-0e2b-5c38-8345-f52674017939,cask_type,,refill,0.95,smws,pending,NO_CHANGE
76f7ef6f-0e2b-5c38-8345-f52674017939,age,,22.0,0.95,smws,pending,NO_CHANGE
76f7ef6f-0e2b-5c38-8345-f52674017939,abv,,54.8,0.95,smws,pending,NO_CHANGE
76f7ef6f-0e2b-5c38-8345-f52674017939,region,,Speyside,0.95,smws,pending,NO_CHANGE
0da48c20-08fd-5ba8-9a80-2a0d64b06a64,cask_type,,refill,0.95,smws,pending,NO_CHANGE
0da48c20-08fd-5ba8-9a80-2a0d64b06a64,age,,22.0,0.95,smws,pending,NO_CHANGE
0da48c20-08fd-5ba8-9a80-2a0d64b06a64,abv,,51.4,0.95,smws,pending,NO_CHANGE
0da48c20-08fd-5ba8-9a80-2a0d64b06a64,region,,Speyside,0.95,smws,pending,NO_CHANGE
997f0a5e-b3f5-58e0-ac91-7cb6108a8e0f,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
997f0a5e-b3f5-58e0-ac91-7cb6108a8e0f,age,,19.0,0.95,smws,pending,NO_CHANGE
997f0a5e-b3f5-58e0-ac91-7cb6108a8e0f,abv,,53.6,0.95,smws,pending,NO_CHANGE
997f0a5e-b3f5-58e0-ac91-7cb6108a8e0f,region,,Speyside,0.95,smws,pending,NO_CHANGE
603361f9-a081-5e15-86ae-29a3863bbf57,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
603361f9-a081-5e15-86ae-29a3863bbf57,age,,27.0,0.95,smws,pending,NO_CHANGE
603361f9-a081-5e15-86ae-29a3863bbf57,abv,,54.1,0.95,smws,pending,NO_CHANGE
603361f9-a081-5e15-86ae-29a3863bbf57,region,,Speyside,0.95,smws,pending,NO_CHANGE
f8d9a3db-10da-5584-9764-dc3aa0f2d074,cask_type,,refill,0.95,smws,pending,NO_CHANGE
f8d9a3db-10da-5584-9764-dc3aa0f2d074,age,,11.0,0.95,smws,pending,NO_CHANGE
f8d9a3db-10da-5584-9764-dc3aa0f2d074,abv,,57.6,0.95,smws,pending,NO_CHANGE
f8d9a3db-10da-5584-9764-dc3aa0f2d074,region,,Speyside,0.95,smws,pending,NO_CHANGE
bac17ee6-ba73-5d9b-a9ba-b259420ef1e7,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
bac17ee6-ba73-5d9b-a9ba-b259420ef1e7,age,,27.0,0.95,smws,pending,NO_CHANGE
bac17ee6-ba73-5d9b-a9ba-b259420ef1e7,abv,,55.6,0.95,smws,pending,NO_CHANGE
bac17ee6-ba73-5d9b-a9ba-b259420ef1e7,region,,Speyside,0.95,smws,pending,NO_CHANGE
085b02c9-ff1e-5311-9b20-b12c22a6eaae,cask_type,,hogshead;refill,0.95,smws,pending,NO_CHANGE
085b02c9-ff1e-5311-9b20-b12c22a6eaae,age,,20.0,0.95,smws,pending,NO_CHANGE
