smws_code,product_name,distillery,bottler,matched_whisky_id,matched_name,confidence,match_type,reason,resolver_version,resolver_stage
59.41,"Highland, Northern",,,b9ae0e40-4622-576c-8288-e24d0d00b4e7,Teaninich SMWS 59.41 - SMWS 59.41,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
59.48,"Highland, Northern",,,757eae60-5e83-5475-ba55-c2907b8b93e9,Teaninich SMWS 59.48 - SMWS 59.48,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
59.49,"Highland, Northern",,,9a23dba3-6324-5374-b611-84734b86b04c,Teaninich SMWS 59.49 - SMWS 59.49,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
59.51,"Highland, Northern",,,ef48b040-83db-5c6b-95da-cc3f219c9a45,Teaninich SMWS 59.51 - SMWS 59.51,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
62.13,"Prunes, Coffee Beans and Almonds",,,68e01dd9-147e-55df-b08b-4185fbeb26b4,"Glenlochy SMWS 62.13 - Prunes, Coffee Beans and Almonds",0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
62.16,A Classic,,,2b28b0ac-5533-57d5-aafb-cd990d7c350f,Glenlochy SMWS 62.16 - A Classic,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
63.23,"Highlands, Speyside",,,477544ad-871e-5747-927e-c73dfd020c4d,Glentauchers SMWS 63.23 - SMWS 63.23,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
63.26,"Highlands, Speyside",,,68640243-ac86-56de-b3d7-b1c51baf2768,Glentauchers SMWS 63.26 - SMWS 63.26,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
63.27,"Speyside, Spey",,,6a608283-1078-579e-9c99-b0f0418ac01d,Glentauchers SMWS 63.27 - SMWS 63.27,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
63.29,"Speyside, Spey",,,35889486-794e-59a6-959b-d5a1c03bd14a,Glentauchers SMWS 63.29 - SMWS 63.29,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
63.31,OLD & DIGNIFIED,,,c89c8404-2033-5b00-a517-c9d0ee9e1963,Glentauchers SMWS 63.31 - SMWS 63.31,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
63.35,OLD & DIGNIFIED,,,56e069bf-6886-507d-9dbd-ecbcc162a7e5,Glentauchers SMWS 63.35 - SMWS 63.35,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
64.13,Fizzy Sweets and Nutty Chocolate,,,6f658247-ce6c-5917-9718-99c92d81dab6,Mannochmore SMWS 64.13 - Fizzy Sweets and Nutty Chocolate,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
64.19,"Highlands, Speyside (Lossie)",,,da1b0001-0e00-5f4d-bd61-9d9b7d9fae41,Mannochmore SMWS 64.19 - Woof!,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
64.21,"Highlands, Speyside (Lossie)",,,7fa0edcd-1e28-5989-9177-f2a5db78309c,Mannochmore SMWS 64.21 - SMWS 64.21,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
64.26,"Highlands, Speyside (Lossie)",,,a73b1b26-a38b-5396-936d-23002c59e795,Mannochmore SMWS 64.26 - SMWS 64.26,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
64.27,"Highlands, Speyside (Lossie)",,,2b9e88ea-4e1d-5c0e-80bf-67b9c3821999,Mannochmore SMWS 64.27 - SMWS 64.27,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
64.33,"Speyside, Lossie",,,28991b99-efbe-5455-a719-85300fe54ce1,Mannochmore SMWS 64.33 - SMWS 64.33,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
64.35,"Speyside, Lossie",,,b4163c3c-da78-5f90-8620-a0ed7d133c80,Mannochmore SMWS 64.35 - SMWS 64.35,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
64.42,"Speyside, Lossie",,,c77dc32b-7a8e-51b6-8192-fbe688c9dc51,Mannochmore SMWS 64.42 - SMWS 64.42,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
64.43,"Speyside, Lossie",,,ff90728b-cad1-5e26-9dee-a05f77bbe9ea,Mannochmore SMWS 64.43 - SMWS 64.43,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
64.46,"Speyside, Lossie",,,4eceb843-dc6e-5916-ac2a-5c8a146b0e51,Mannochmore SMWS 64.46 - SMWS 64.46,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
64.50,"Speyside, Lossie",,,bf4ed8be-0ac8-5fe2-b3b5-9334cff8213a,Mannochmore SMWS 64.50 - SMWS 64.50,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
64.59,SPICY & SWEET,,,c2eef6be-e5bc-5f34-86c6-3cfcc5ad024c,Mannochmore SMWS 64.59 - SMWS 64.59,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
64.65,"SW E E T, F R U I T Y & M E L LOW",,,9586f469-fd6a-5a10-884b-c40e3548630b,Mannochmore SMWS 64.65 - SMWS 64.65,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
66.23,Delicious and Yummy,,,32e77202-b5f9-55fa-85cf-3b2e96d47d7c,Ardmore SMWS 66.23 - Delicious and Yummy,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
66.30,"Highlands, Speyside",,,dec9a160-dd2d-5d5d-a272-063409e324b2,Ardmore SMWS 66.30 - SMWS 66.30,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
66.31,"Highlands, Speyside (Bogie)",,,c8f0d9c2-3493-55b8-9cee-b48505bb6595,Ardmore SMWS 66.31 - SMWS 66.31,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
66.32,"Highlands, Speyside (Bogie)",,,64bc4415-7c60-5a64-90e0-a9ee8138c282,Ardmore SMWS 66.32 - SMWS 66.32,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
66.33,"Highland, Eastern",,,3f0ae34f-aa07-5a8d-b2b8-a75bd7d0dc04,Ardmore SMWS 66.33 - SMWS 66.33,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
66.35,"Highland, Eastern",,,f8576ff5-fced-5d2a-9669-d8b4ec279255,Ardmore SMWS 66.35 - SMWS 66.35,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
66.38,"Highland, Eastern",,,0a887b33-5aa5-5b35-8926-ef5eaeb9adb7,Ardmore SMWS 66.38 - SMWS 66.38,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
66.42,"Speyside, Deveron",,,ca9e0464-af5c-543a-a8c6-6882f5bd64d0,Ardmore SMWS 66.42 - SMWS 66.42,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
66.44,"Speyside, Deveron",,,f8606bf9-98cf-57dc-982b-517ed63dfe62,Ardmore SMWS 66.44 - SMWS 66.44,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
66.46,"Highland, Eastern",,,5a1f5982-ab45-5817-bd30-555c7d76894c,Ardmore SMWS 66.46 - SMWS 66.46,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
66.47,"Highland, Eastern",,,8db39548-50e3-51f6-87dc-ca1fdf263e06,Ardmore SMWS 66.47 - SMWS 66.47,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
66.49,"Highland, Eastern",,,5113f64a-ab5f-512f-ac73-1a7c5d6cfd54,Ardmore SMWS 66.49 - SMWS 66.49,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
66.50,"Highland, Eastern",,,003ad896-ff8c-513e-b983-26330f7873cc,Ardmore SMWS 66.50 - SMWS 66.50,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
66.54,"Highland, Eastern",,,10d0f418-ac1c-5558-a884-3a2d5319526b,Ardmore SMWS 66.54 - SMWS 66.54,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
66.59,L I G H T LY P E AT E D,,,07367bd2-7af5-5b27-8dc7-6a6cd9bc2fce,Ardmore SMWS 66.59 - SMWS 66.59,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
66.62,O I LY & C OA S TA L,,,d68e08d8-7767-5ea3-afad-70d0ab12b8cb,Ardmore SMWS 66.62 - SMWS 66.62,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
66.65,H E AV I LY P E AT E D,,,33d8c3cd-e69f-5cc4-a5d9-f45f76db41ef,Ardmore SMWS 66.65 - SMWS 66.65,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
66.67,L I G H T LY P E AT E D,,,6e03dc86-a730-58b4-9c57-95febe213473,Ardmore SMWS 66.67 - SMWS 66.67,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
66.84,LIGHTLY PEATED,,,51e65455-edaf-5f32-a2b2-940fde378821,Ardmore SMWS 66.84 - SMWS 66.84,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
66.90,PEATED,,,a3c6cd0a-c560-54d1-900a-9bbc96a86862,Ardmore SMWS 66.90 - SMWS 66.90,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
68.9,"Apple Strudel, Dark Chocolate and Espresso",,,98c5807f-5dfd-5aa7-a177-9f479bd71266,"Blair Athol SMWS 68.9 - Apple Strudel, Dark Chocolate and Espresso",0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
70.10,"Highland, Northern",,,0da77f45-86ad-55d0-b850-f0288859a360,Balblair SMWS 70.10 - SMWS 70.10,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
70.12,YO U N G & S P R I T E LY,,,094b5ceb-44ee-5701-b034-c068606564f8,Balblair SMWS 70.12 - SMWS 70.12,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
70.13,YO U N G & S P R I T E LY,,,903f4428-d7b6-5f6d-99ba-bebe5cf4f865,Balblair SMWS 70.13 - SMWS 70.13,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
70.8,"Highland, Northern",,,e8f62e02-e7d7-521d-be39-ab07f29b9165,Balblair SMWS 70.8 - SMWS 70.8,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
71.30,Macadamia and Medicine,,,61feb702-492b-5674-b911-5ae85fe3918d,Glenburgie SMWS 71.30 - Macadamia and Medicine,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
71.33,"Highlands, Speyside (Findhorn)",Glen Craig,,acf667d2-4834-5850-a161-124d162e118b,Glenburgie SMWS 71.33 - SMWS 71.33,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
71.34,"Highlands, Speyside (Findhorn)",,,96c03c86-ec05-545c-ae61-95e0a6962f6a,Glenburgie SMWS 71.34 - SMWS 71.34,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
71.35,"Speyside, Lossie",,,7433c595-2faf-59e1-b1c7-68efc3409d34,Glenburgie SMWS 71.35 - SMWS 71.35,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
71.38,"Speyside, Lossie",,,bce07d6a-1f60-5499-9e6c-59ea276d8d86,Glenburgie SMWS 71.38 - SMWS 71.38,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
71.40,"Speyside, Lossie",,,0eb2c004-ff1c-57fa-985b-03271491f196,Glenburgie SMWS 71.40 - SMWS 71.40,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
71.41,"DEEP, RICH & DRIED FRUITS",,,08888c37-9fc1-590c-9147-6c4cec08d9fa,Glenburgie SMWS 71.41 - SMWS 71.41,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
71.42,SPICY & DRY,,,932686e9-a892-5876-848c-8eaa8e72cabb,Glenburgie SMWS 71.42 - SMWS 71.42,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
72.22,"Highlands, Speyside (Lossie)",Glen of,,bc8e3289-0ab7-57d9-8b9a-42554754f4d5,Miltonduff SMWS 72.22 - SMWS 72.22,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
72.24,"Speyside, Lossie",,,fc17fc25-f5ce-5afb-8926-190c8f6d006d,Miltonduff SMWS 72.24 - SMWS 72.24,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
72.25,"Speyside, Lossie",,,7602cca3-5fce-5890-b0c8-87dc7621a683,Miltonduff SMWS 72.25 - SMWS 72.25,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
72.29,"Speyside, Lossie",,,8e16168f-3257-5638-ac7b-7e31fc0a9f3e,Miltonduff SMWS 72.29 - SMWS 72.29,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
72.34,"Speyside, Lossie",,,c45f760d-d60c-5016-8d27-e0934ef882aa,Miltonduff SMWS 72.34 - SMWS 72.34,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
72.38,"Speyside, Lossie",,,ca1fe3c6-a0eb-5dd7-a92a-de5c475cdf59,Miltonduff SMWS 72.38 - SMWS 72.38,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
72.39,"Speyside, Lossie",,,7f7c7191-50b2-52e6-a84f-226071d1c41b,Miltonduff SMWS 72.39 - SMWS 72.39,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
72.41,"Speyside, Lossie",,,adaae249-2a59-5059-aa4d-09eff1f0f0af,Miltonduff SMWS 72.41 - SMWS 72.41,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
72.43,"Speyside, Lossie",,,2e954436-5611-52fc-a7aa-68ae5303ce3d,Miltonduff SMWS 72.43 - SMWS 72.43,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
72.45,"SW E E T, F R U I T Y & M E L LOW",,,ab1acf78-01da-5510-8850-5a7dd3f9c627,Miltonduff SMWS 72.45 - SMWS 72.45,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
72.47,"DEEP, RICH & DRIED FRUITS",,,fc8f57db-14b0-510a-8403-655d55bc07ff,Miltonduff SMWS 72.47 - BURNT SPOTTED DICK,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
73.30,A private membership club,,,752ca0b5-c422-52fd-951e-a9673675b22d,Aultmore SMWS 73.30 - Extremely Fresh,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
73.35,"Highlands, Speyside (Isla)",,,fa771b36-e4d3-5220-9bc8-0617a8448f30,Aultmore SMWS 73.35 - SMWS 73.35,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
73.36,"Highlands, Speyside (Isla)",,,f3f011f2-b25d-5179-8c04-076fc2a85544,Aultmore SMWS 73.36 - SMWS 73.36,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
73.40,"Highlands, Speyside (Isla)",,,7910972e-e232-5dba-915d-ef3f08fa2fb0,Aultmore SMWS 73.40 - SMWS 73.40,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
73.45,"Highlands, Speyside (Isla)",,,8e2907f2-6c13-5ac0-a1d3-aac059598b90,Aultmore SMWS 73.45 - SMWS 73.45,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
73.46,"Highlands, Speyside (Isla)",,,e18688e2-f4bf-5bd5-a3de-095ea7c12f5b,Aultmore SMWS 73.46 - SMWS 73.46,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
73.47,"Speyside, Deveron",,,e5798dbd-bd37-50b6-acb8-0e3b106dd468,Aultmore SMWS 73.47 - SMWS 73.47,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
73.50,"Speyside, Deveron",,,64a27f21-5d90-5b2a-8658-10e1206fc801,"Aultmore SMWS 73.50 - Oozing with rich
biscuity notes",0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
73.52,"Speyside, Deveron",,,411557a7-174a-56a5-9ff7-a4df831c49e5,Aultmore SMWS 73.52 - SMWS 73.52,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
73.53,"Highlands, Speyside",,,89d05ac8-33ab-510a-b455-24233ab73114,Aultmore SMWS 73.53 - SMWS 73.53,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
73.54,"Speyside, Deveron",,,0dccc341-154b-5284-962c-a6bd0040f621,Aultmore SMWS 73.54 - SMWS 73.54,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
73.56,"Speyside, Deveron",,,fe67b7c9-ffc7-58ae-84fa-1382508a5218,Aultmore SMWS 73.56 - SMWS 73.56,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
73.60,"Speyside, Deveron",,,4a01c82a-3db3-5c8f-be3f-8e44c303493c,Aultmore SMWS 73.60 - SMWS 73.60,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
73.61,"Speyside, Deveron",,,1bc81389-4831-5bd2-b761-971e178944b2,Aultmore SMWS 73.61 - SMWS 73.61,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
73.63,"Speyside, Deveron",,,f9819506-4d77-5333-be41-077267d308d5,Aultmore SMWS 73.63 - SMWS 73.63,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
73.64,"Speyside, Deveron",,,30edb3eb-bfa3-5b61-8975-9c01b5fae902,Aultmore SMWS 73.64 - SMWS 73.64,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
73.65,"Speyside, Deveron",,,16695efa-7910-552d-ac74-1b768a2ea41a,Aultmore SMWS 73.65 - SMWS 73.65,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
73.69,"Speyside, Deveron",,,ee9c20f2-430a-5a05-b317-f9a70aabe36f,Aultmore SMWS 73.69 - SMWS 73.69,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
73.72,"SWEET, FRUITY & MELLOW",,,659fa17f-9402-5b4c-98bc-efe4cdcd0639,Aultmore SMWS 73.72 - SMWS 73.72,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.102,"Speyside, Spey",,,64bece66-a276-59cd-85e0-116eac0fe3fb,Mortlach SMWS 76.102 - SMWS 76.102,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.105,"Speyside, Spey",,,221c78dd-bb71-5195-bd7f-0ed89a61bf3c,Mortlach SMWS 76.105 - SMWS 76.105,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.109,"Speyside, Spey",,,a8d7748f-0f85-5d44-863a-0505f8fe138e,Mortlach SMWS 76.109 - SMWS 76.109,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.113,"Speyside, Spey",,,f34d1084-aceb-5e69-aa4c-3d706a26afcd,Mortlach SMWS 76.113 - SMWS 76.113,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.114,"Speyside, Spey",,,219ebc0e-daa5-51ab-8faa-05c8d6c4820f,Mortlach SMWS 76.114 - SMWS 76.114,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.118,"SW E E T, F R U I T Y & M E L LOW",,,0c56eb49-b5da-5493-b1ff-c097bcda1408,Mortlach SMWS 76.118 - SMWS 76.118,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.119,"Speyside, Spey",,,2e8dc7db-7fb6-5efc-898f-4dcf24d7fc7a,Mortlach SMWS 76.119 - SMWS 76.119,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.120,"Speyside, Spey",,,0280ab12-6806-55fd-a2c4-5f2312fb186a,Mortlach SMWS 76.120 - SMWS 76.120,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.124,OLD & DIGNIFIED,,,bef097ab-93a1-529c-b120-7fd87b6120ca,Mortlach SMWS 76.124 - SMWS 76.124,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.125,SPICY & SWEET,,,9dc633f5-ba81-56d7-974d-c53755c4717a,Mortlach SMWS 76.125 - SMWS 76.125,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.126,OLD & DIGNIFIED,,,5f4f2d5f-070a-50c4-a62a-aa719e3c30e2,Mortlach SMWS 76.126 - SMWS 76.126,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.50,Elegant and Complex,,,741ae3e7-d2db-53fb-9dae-37d261992741,Mortlach SMWS 76.50 - Elegant and Complex,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.65,"Highlands, Speyside (Dufftown)",,,0a22e0a5-c1ea-5b81-b5ae-88bd79521596,Mortlach SMWS 76.65 - SMWS 76.65,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.68,"Highlands, Speyside (Dufftown)",,,c0b90a52-c229-5089-ab19-85bce0b1c238,Mortlach SMWS 76.68 - burnt toffee rolled in charcoal,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.74,"Highlands, Speyside (Dufftown)",,,6fcc98cd-2e99-592a-8843-916dc6e0ee1a,Mortlach SMWS 76.74 - SMWS 76.74,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.80,"Highlands, Speyside (Dufftown)",,,3dd332bd-8e00-50bb-a3a5-69e382ecb5b2,Mortlach SMWS 76.80 - SMWS 76.80,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.81,"Highlands, Speyside (Dufftown)",,,10b6adca-257b-5eeb-a9d0-747a44a007f6,Mortlach SMWS 76.81 - SMWS 76.81,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.84,"Highlands, Speyside (Dufftown)",,,549cadc7-e9b9-516a-8616-09d62dc14bf0,Mortlach SMWS 76.84 - SMWS 76.84,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.85,"Speyside, Spey",,,2f459f94-f840-5e81-94f2-609a527e9ae0,Mortlach SMWS 76.85 - SMWS 76.85,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.86,"Speyside, Spey",,,c67fbbe5-64e6-5ad6-8b88-49c53ec76e5f,Mortlach SMWS 76.86 - SMWS 76.86,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.94,"Speyside, Spey",,,ab03948b-3bbf-5756-a153-4fc2c3a76be9,Mortlach SMWS 76.94 - SMWS 76.94,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.96,"Speyside, Spey",,,cc5dce24-ab72-5240-8b3d-f6eb89f15751,Mortlach SMWS 76.96 - SMWS 76.96,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.98,"Speyside, Spey",,,5481dcb4-a598-57f4-b634-0a2e4256aa3d,Mortlach SMWS 76.98 - SMWS 76.98,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
76.99,"Speyside, Spey",,,7c33a44c-e616-56d7-b62c-b00c06c9421a,Mortlach SMWS 76.99 - SMWS 76.99,0.95,MERGE,smws_code linked to existing whisky_id in production.db (flavor_evidence/promotion_ready),P127.5,MERGE
