uuid_whisky_id,matched_w_id,match_type,confidence_score,match_basis,distillery_id,age,abv
a5551e4a-7c00-5bae-a95a-58e25cd197ff,W002295,weak,0.6,distillery_id(only),D1224,14.0,60.9
2880ac31-0882-5907-895a-677c3a693df0,W002295,weak,0.6,distillery_id(only),D1224,22.0,56.5
b229f565-dc4d-54bc-b200-19ec15f9bde2,W002295,weak,0.6,distillery_id(only),D1224,10.0,56.0
2f4512ac-949a-5ad7-831f-6e4184db6bc5,W002295,weak,0.6,distillery_id(only),D1224,12.0,55.4
1a5da3d1-410a-5c83-96dc-1f37711f743d,W002295,weak,0.6,distillery_id(only),D1224,12.0,54.5
21eb6e55-420d-5684-a8cf-b5144075079b,W002295,weak,0.6,distillery_id(only),D1224,18.0,60.0
c70437b7-2004-5aca-9ba6-e43e8d80b345,W002295,weak,0.6,distillery_id(only),D1224,27.0,52.4
ace5d4d2-c540-568c-a0f4-a1dd37104ee6,W002295,weak,0.6,distillery_id(only),D1224,22.0,52.6
32e2e07a-dcdd-57a0-8375-aec61ba69854,W002295,weak,0.6,distillery_id(only),D1224,29.0,52.4
f52fbc67-53a2-5999-9e94-12f45688f00f,W002295,weak,0.6,distillery_id(only),D1224,30.0,51.3
9f9836c4-6184-5460-8a33-ba9e7263f2b3,W002295,weak,0.6,distillery_id(only),D1224,18.0,55.1
f7887fcd-a423-5627-9b75-3a971f7c1534,W002446,weak,0.6,distillery_id(only),D1326,7.0,62.7
18f7886d-5a8a-55c3-98fc-877e21cecacc,W002446,weak,0.6,distillery_id(only),D1326,9.0,
34f2f60a-8227-5f1b-b352-0882b09cff3c,W002446,weak,0.6,distillery_id(only),D1326,9.0,60.9
e07d0d92-5962-5e73-83ec-3bbdeca8d21c,W002446,weak,0.6,distillery_id(only),D1326,9.0,58.2
666fcc89-034e-57b3-aaa8-c48bab6959e4,W002446,weak,0.6,distillery_id(only),D1326,20.0,61.9
59761d20-d362-5720-ba97-1e8d1bf89362,W001990,weak,0.527,distillery_id+name_fuzzy_weak(0.57),D1000,26.0,56.1
a7be045d-a627-5465-9c5e-54658dd85d29,W002318,weak,0.6,distillery_id(only),D1235,14.0,56.3
b37d3fd8-5f0f-50c9-9636-2be8259c829d,W002318,weak,0.5,distillery_id+name_fuzzy_weak(0.50),D1235,17.0,56.2
2d15eb2d-320f-57ab-ba20-dda7d78f7730,W002318,weak,0.6,distillery_id(only),D1235,19.0,58.5
96a19d62-b912-5171-9419-1da846c9bd29,W002318,weak,0.6,distillery_id(only),D1235,18.0,56.9
85a69fd7-65cf-5639-9e85-c33d8d586cd5,W002318,weak,0.6,distillery_id(only),D1235,20.0,49.2
7b834e94-e90f-51b3-a140-0ac49ac6b29e,W002318,weak,0.6,distillery_id(only),D1235,21.0,54.6
5747bc85-3f45-5b79-9935-9e6f7000de43,W002318,weak,0.6,distillery_id(only),D1235,21.0,55.8
b9b1b2a7-2510-5e08-a167-47d71fe5a30f,W002318,weak,0.6,distillery_id(only),D1235,22.0,55.8
9d6a8a28-1dfa-54f3-a920-47bdd79a7d92,W002318,weak,0.6,distillery_id(only),D1235,23.0,60.3
cc5132bb-137d-57d7-a5ea-b0502b379678,W002318,weak,0.6,distillery_id(only),D1235,25.0,54.5
6fc337aa-39e2-54cc-a083-2b8464220478,W002318,weak,0.6,distillery_id(only),D1235,24.0,59.5
843738ae-7af0-5796-bed4-c230cc9a7488,W002318,weak,0.6,distillery_id(only),D1235,25.0,56.2
1a8d9905-b697-58f1-a50c-51c0d6a294bc,W002318,weak,0.6,distillery_id(only),D1235,25.0,54.2
b9778eda-edf4-5da4-b948-87579eeac70a,W002318,weak,0.6,distillery_id(only),D1235,24.0,59.7
91e190fd-f25d-5e25-b88b-4019de8a7140,W003077,weak,0.6,distillery_id(only),D1402,11.0,62.7
5ac41468-15ed-5bce-b57d-aa2efe76dd3d,W003077,weak,0.6,distillery_id(only),D1402,13.0,64.7
c8ff908b-57c0-53c0-b4eb-e4b937c96110,W001986,weak,0.6,distillery_id(only),D0996,8.0,59.5
e00d6a82-80c7-54ef-a39f-2385bd7c897d,W001986,weak,0.6,distillery_id(only),D0996,10.0,59.9
777cbd6e-d905-579d-8cd1-64058dccc1f2,W001986,weak,0.6,distillery_id(only),D0996,15.0,54.5
9389b180-caad-501a-a44b-06d1f2630566,W001986,weak,0.6,distillery_id(only),D0996,15.0,55.2
39b08c20-64b4-5898-b4f0-728abaf561c2,W001986,weak,0.6,distillery_id(only),D0996,19.0,55.2
e3910df1-672f-5b6a-be82-2d202c566e4b,W001986,weak,0.6,distillery_id(only),D0996,17.0,55.2
07b1c861-282c-5720-9def-4ac51caf9781,W001986,weak,0.6,distillery_id(only),D0996,27.0,55.2
25b3ee7d-bbc4-5ea8-af11-b89e112783be,W001986,weak,0.6,distillery_id(only),D0996,20.0,56.4
9bed8feb-1862-5235-a45e-3405b11c3824,W001986,weak,0.6,distillery_id(only),D0996,10.0,66.6
284d4f4f-2ba6-5bca-ac91-9cee292eace6,W001986,weak,0.6,distillery_id(only),D0996,10.0,58.0
d216d8d4-6225-5c27-8a34-54239630f1ed,W001986,weak,0.6,distillery_id(only),D0996,14.0,56.5
a693f1e5-db09-55fe-9849-9ff051d59b01,W001986,weak,0.6,distillery_id(only),D0996,17.0,59.8
c0653142-474c-5df6-a254-c6ebd03056ca,W001986,weak,0.6,distillery_id(only),D0996,10.0,58.0
d6909c8a-a5a3-5dd7-9dfe-cb615c8ecc02,W001986,weak,0.6,distillery_id(only),D0996,15.0,58.6
61f6ade1-0e01-54c3-b45f-c2bfab3aede1,W001986,weak,0.6,distillery_id(only),D0996,15.0,58.1
a73ce705-9e34-5e6e-bb65-6c445696606d,W002414,weak,0.6,distillery_id(only),D0996,16.0,56.5
3a013e9d-b96d-5aef-8afb-a8e7a7f7fe8d,W001986,weak,0.6,distillery_id(only),D0996,15.0,57.5
a052f8b6-7ab6-5e1a-9875-d6c848b4b9bd,W001986,weak,0.6,distillery_id(only),D0996,16.0,56.4
df8f5a84-ea57-57e6-9f0d-67e08fb9cf89,W001986,weak,0.6,distillery_id(only),D0996,15.0,58.2
beacf7b7-2d48-5156-a876-122908987681,W002414,weak,0.6,distillery_id(only),D0996,21.0,52.2
85550d8f-a0f3-5f20-b198-29f42eedcdf1,W001986,weak,0.6,distillery_id(only),D0996,16.0,59.8
6dc813b5-7b1f-5df5-a7a9-ec907127c9af,W002414,weak,0.6,distillery_id(only),D0996,15.0,57.2
f35f96fd-559d-5df5-865c-ba94960e6a05,W001986,weak,0.6,distillery_id(only),D0996,19.0,60.4
eb0cf410-3db6-582a-8224-d11a64e5057c,W001986,weak,0.6,distillery_id(only),D0996,23.0,54.2
fd4d2419-0409-56f9-b32d-0a6ccca825d2,W001986,weak,0.6,distillery_id(only),D0996,22.0,51.2
196991f7-f1d5-5af2-ad7a-029c977645f2,W001986,weak,0.6,distillery_id(only),D0996,21.0,53.3
d3bf7371-cc2f-5aec-a548-49c4eb3c8e1f,W001986,weak,0.6,distillery_id(only),D0996,17.0,56.8
5970e91d-71df-52b6-a0e0-e0aa2faa13b2,W001986,weak,0.6,distillery_id(only),D0996,16.0,56.3
4c32153c-e562-5860-900c-fd8e605492b5,W002414,weak,0.6,distillery_id(only),D0996,23.0,55.9
be730245-3090-5356-8fba-73a7a294e7c6,W001986,weak,0.6,distillery_id(only),D0996,17.0,60.1
e90b6a4d-636c-5545-901b-dc464a1331d3,W001986,weak,0.6,distillery_id(only),D0996,18.0,57.4
58b4ad62-5373-5233-bfb1-3ca4c7da74b9,W001986,weak,0.6,distillery_id(only),D0996,18.0,59.8
45996da7-518a-59ba-b614-6e14c20dd62c,W001986,weak,0.6,distillery_id(only),D0996,22.0,52.9
0fcfaf79-a9e3-50aa-a665-71c43bc9eb8e,W001986,weak,0.6,distillery_id(only),D0996,18.0,56.6
cd9808c2-defb-5733-a491-143eb8d2ee07,W001986,weak,0.6,distillery_id(only),D0996,20.0,58.7
44d8e157-3dcb-5a5c-b550-e6302534970a,W001986,weak,0.6,distillery_id(only),D0996,24.0,53.3
71a423f5-47e4-5e4c-b0c2-8486bfae713e,W001986,weak,0.6,distillery_id(only),D0996,22.0,54.8
188ace10-8a4f-519b-a7ef-a5183e90035d,W001986,weak,0.6,distillery_id(only),D0996,21.0,60.6
936ce7ea-f917-5201-b4dc-74ca98bc589a,W001986,weak,0.6,distillery_id(only),D0996,14.0,64.4
e1077472-1933-5fdd-9a28-9e782d9ab326,W001986,weak,0.6,distillery_id(only),D0996,13.0,58.4
8f5461e8-ab06-5e8c-824d-d1cddb31b470,W001986,weak,0.6,distillery_id(only),D0996,15.0,63.5
0d9b8cd5-74a2-5cd7-93b0-434f1a99a6ba,W002414,weak,0.6,distillery_id(only),D0996,19.0,59.3
a1bb7eff-6075-505e-8ce2-14f6154cb3f5,W001986,weak,0.6,distillery_id(only),D0996,19.0,60.0
bfb8a784-5702-5965-8d67-7035e05753e9,W001986,weak,0.6,distillery_id(only),D0996,16.0,64.1
007bf2d9-9c97-561f-8650-5d4931bae397,W001986,weak,0.6,distillery_id(only),D0996,11.0,61.5
64d33da3-1392-59dc-8a7c-af4661a698d1,W002414,weak,0.6,distillery_id(only),D0996,11.0,59.4
61d3c126-8025-5d09-ae07-d7ee898ca760,W001986,weak,0.6,distillery_id(only),D0996,25.0,59.1
6855efc6-fac0-5ebe-834d-bb2a2dad1326,W001986,weak,0.6,distillery_id(only),D0996,25.0,59.3
09ac3910-9922-5aee-8ec7-cf7dd18b2dd9,W000001,weak,0.6,distillery_id(only),D0001,18.0,55.1
e40b5542-18bf-5aa9-88cc-26d646a20fec,W000001,weak,0.6,distillery_id(only),D0001,13.0,60.3
3a6a46f8-7199-53ac-b73b-70638bd2c2dd,W000001,weak,0.6,distillery_id(only),D0001,9.0,57.7
0e11e7bd-1ca1-51c2-a5d2-3ebd538c0ae6,W000001,weak,0.6,distillery_id(only),D0001,11.0,60.2
581e428b-48c8-5de5-aa47-b33ebd55121b,W000001,weak,0.6,distillery_id(only),D0001,9.0,59.8
10a9c185-23ed-5ff8-bc16-fb93438afa02,W000001,weak,0.6,distillery_id(only),D0001,17.0,55.1
d07a18c2-5524-57de-bcb3-d39ad082af49,W000001,weak,0.6,distillery_id(only),D0001,9.0,61.5
4a9ca920-e6e8-5174-be70-a21dd127f279,W000001,weak,0.6,distillery_id(only),D0001,9.0,59.1
32e77202-b5f9-55fa-85cf-3b2e96d47d7c,W000020,weak,0.6,distillery_id(only),D0016,21.0,53.9
dec9a160-dd2d-5d5d-a272-063409e324b2,W000020,weak,0.6,distillery_id(only),D0016,24.0,52.5
c8f0d9c2-3493-55b8-9cee-b48505bb6595,W000020,weak,0.6,distillery_id(only),D0016,11.0,57.6
64bc4415-7c60-5a64-90e0-a9ee8138c282,W000020,weak,0.6,distillery_id(only),D0016,13.0,58.6
3f0ae34f-aa07-5a8d-b2b8-a75bd7d0dc04,W000020,weak,0.6,distillery_id(only),D0016,10.0,58.0
f8576ff5-fced-5d2a-9669-d8b4ec279255,W000020,weak,0.6,distillery_id(only),D0016,9.0,58.2
0a887b33-5aa5-5b35-8926-ef5eaeb9adb7,W000020,weak,0.6,distillery_id(only),D0016,8.0,59.2
ca9e0464-af5c-543a-a8c6-6882f5bd64d0,W000020,weak,0.6,distillery_id(only),D0016,10.0,54.5
f8606bf9-98cf-57dc-982b-517ed63dfe62,W000020,weak,0.6,distillery_id(only),D0016,10.0,56.9
5a1f5982-ab45-5817-bd30-555c7d76894c,W000020,weak,0.6,distillery_id(only),D0016,11.0,56.7
8db39548-50e3-51f6-87dc-ca1fdf263e06,W000020,weak,0.6,distillery_id(only),D0016,11.0,59.0
5113f64a-ab5f-512f-ac73-1a7c5d6cfd54,W000020,weak,0.6,distillery_id(only),D0016,11.0,54.4
003ad896-ff8c-513e-b983-26330f7873cc,W000020,weak,0.6,distillery_id(only),D0016,11.0,58.2
10d0f418-ac1c-5558-a884-3a2d5319526b,W000020,weak,0.6,distillery_id(only),D0016,11.0,55.7
07367bd2-7af5-5b27-8dc7-6a6cd9bc2fce,W000020,weak,0.6,distillery_id(only),D0016,12.0,
d68e08d8-7767-5ea3-afad-70d0ab12b8cb,W000020,weak,0.6,distillery_id(only),D0016,16.0,56.6
33d8c3cd-e69f-5cc4-a5d9-f45f76db41ef,W000020,weak,0.6,distillery_id(only),D0016,10.0,62.7
6e03dc86-a730-58b4-9c57-95febe213473,W000020,weak,0.6,distillery_id(only),D0016,23.0,48.1
51e65455-edaf-5f32-a2b2-940fde378821,W000020,weak,0.6,distillery_id(only),D0016,11.0,61.0
a3c6cd0a-c560-54d1-900a-9bbc96a86862,W000020,weak,0.6,distillery_id(only),D0016,12.0,58.5
0da77f45-86ad-55d0-b850-f0288859a360,W002020,weak,0.6,distillery_id(only),D1019,9.0,58.5
094b5ceb-44ee-5701-b034-c068606564f8,W002020,weak,0.6,distillery_id(only),D1019,9.0,56.8
903f4428-d7b6-5f6d-99ba-bebe5cf4f865,W002020,weak,0.6,distillery_id(only),D1019,9.0,
e8f62e02-e7d7-521d-be39-ab07f29b9165,W002020,weak,0.6,distillery_id(only),D1019,7.0,59.4
64bece66-a276-59cd-85e0-116eac0fe3fb,W002292,weak,0.6,distillery_id(only),D1222,9.0,62.1
221c78dd-bb71-5195-bd7f-0ed89a61bf3c,W002292,weak,0.6,distillery_id(only),D1222,19.0,59.3
a8d7748f-0f85-5d44-863a-0505f8fe138e,W002292,weak,0.6,distillery_id(only),D1222,8.0,59.5
f34d1084-aceb-5e69-aa4c-3d706a26afcd,W002292,weak,0.6,distillery_id(only),D1222,11.0,58.5
219ebc0e-daa5-51ab-8faa-05c8d6c4820f,W002292,weak,0.6,distillery_id(only),D1222,26.0,58.0
0c56eb49-b5da-5493-b1ff-c097bcda1408,W002292,weak,0.6,distillery_id(only),D1222,27.0,49.5
2e8dc7db-7fb6-5efc-898f-4dcf24d7fc7a,W002292,weak,0.6,distillery_id(only),D1222,18.0,56.7
0280ab12-6806-55fd-a2c4-5f2312fb186a,W002292,weak,0.6,distillery_id(only),D1222,10.0,58.9
bef097ab-93a1-529c-b120-7fd87b6120ca,W002292,weak,0.6,distillery_id(only),D1222,28.0,55.9
9dc633f5-ba81-56d7-974d-c53755c4717a,W002292,weak,0.6,distillery_id(only),D1222,28.0,54.0
5f4f2d5f-070a-50c4-a62a-aa719e3c30e2,W002292,weak,0.6,distillery_id(only),D1222,28.0,57.0
1240d3b8-3a25-5bdd-9a2f-ddd19afdd3bc,W002292,weak,0.6,distillery_id(only),D1222,13.0,57.8
3ee6a067-b662-5e72-b574-967c36ec7781,W002292,weak,0.6,distillery_id(only),D1222,13.0,56.9
9df1359d-a66f-5b76-9dd2-84dde8719eec,W002292,weak,0.6,distillery_id(only),D1222,21.0,57.0
741ae3e7-d2db-53fb-9dae-37d261992741,W002292,weak,0.6,distillery_id(only),D1222,10.0,59.8
0a22e0a5-c1ea-5b81-b5ae-88bd79521596,W002292,weak,0.6,distillery_id(only),D1222,23.0,58.5
c0b90a52-c229-5089-ab19-85bce0b1c238,W002292,weak,0.6,distillery_id(only),D1222,15.0,57.6
6fcc98cd-2e99-592a-8843-916dc6e0ee1a,W002292,weak,0.6,distillery_id(only),D1222,14.0,55.8
3dd332bd-8e00-50bb-a3a5-69e382ecb5b2,W002292,weak,0.6,distillery_id(only),D1222,16.0,58.9
10b6adca-257b-5eeb-a9d0-747a44a007f6,W002292,weak,0.6,distillery_id(only),D1222,8.0,60.1
549cadc7-e9b9-516a-8616-09d62dc14bf0,W002292,weak,0.6,distillery_id(only),D1222,21.0,57.8
2f459f94-f840-5e81-94f2-609a527e9ae0,W002292,weak,0.6,distillery_id(only),D1222,15.0,55.2
c67fbbe5-64e6-5ad6-8b88-49c53ec76e5f,W002292,weak,0.6,distillery_id(only),D1222,9.0,58.9
ab03948b-3bbf-5756-a153-4fc2c3a76be9,W002292,weak,0.6,distillery_id(only),D1222,26.0,59.4
cc5dce24-ab72-5240-8b3d-f6eb89f15751,W002292,weak,0.6,distillery_id(only),D1222,25.0,55.2
5481dcb4-a598-57f4-b634-0a2e4256aa3d,W002292,weak,0.6,distillery_id(only),D1222,17.0,57.2
7c33a44c-e616-56d7-b62c-b00c06c9421a,W002292,weak,0.6,distillery_id(only),D1222,9.0,61.7
82b4b3aa-0e01-50cc-baf0-9c7833bb4889,W002120,weak,0.6,distillery_id(only),D1100,13.0,55.7
104887c8-abd6-5fae-becf-239ad918692a,W002120,weak,0.6,distillery_id(only),D1100,17.0,54.9
3a3722df-f44d-5007-ac82-7ad965e4d906,W002290,weak,0.6,distillery_id(only),D1221,19.0,56.7
03ac1f86-d9e9-56ed-8822-c4295d7290a0,W002290,weak,0.6,distillery_id(only),D1221,13.0,57.6
df3ffac2-a0c0-5fa8-b730-66fcfaf0af6e,W000014,weak,0.6,distillery_id(only),D0011,13.0,63.7
383db153-5ff5-55af-b798-483269f9139d,W000014,weak,0.6,distillery_id(only),D0011,14.0,64.5
6930804a-cb30-545b-b9bf-a071bde3cf2d,W000014,weak,0.6,distillery_id(only),D0011,14.0,65.3
8f1ebd93-a589-5854-b4c9-d477829f0a8b,W000014,weak,0.6,distillery_id(only),D0011,15.0,61.3
4d5cc295-60dc-550a-877c-1dadbf07cc1f,W000014,weak,0.6,distillery_id(only),D0011,17.0,57.5
7734a93e-da20-5711-a082-4511a26dd3b4,W000365,weak,0.6,distillery_id(only),D0011,17.0,64.3
ee8f6868-3489-5852-8386-c71039cc13c6,W000365,weak,0.6,distillery_id(only),D0011,10.0,59.6
0f9afeae-b37e-5bc1-af6d-e25c0047c034,W000365,weak,0.6,distillery_id(only),D0011,11.0,61.8
2676fa53-9a48-500b-be55-022e0b89f713,W000365,weak,0.6,distillery_id(only),D0011,12.0,59.8
4f332474-6427-59b8-9f51-7305c5115a5d,W000365,weak,0.6,distillery_id(only),D0011,9.0,59.7
7ab379b2-80af-5a88-82e8-11ee90d344a2,W000365,weak,0.6,distillery_id(only),D0011,12.0,61.4
dc40d854-3c28-539e-851b-450dacb2ea9a,W000365,weak,0.6,distillery_id(only),D0011,9.0,58.4
f6d0bff2-8473-598c-bc31-fadcca6d70ed,W000365,weak,0.6,distillery_id(only),D0011,13.0,61.4
00746183-7cf4-562e-8703-cfb555d5535a,W000365,weak,0.6,distillery_id(only),D0011,21.0,58.3
68b1a646-fb86-5a55-a3ed-195febe9863f,W000365,weak,0.6,distillery_id(only),D0011,14.0,58.3
b3f50270-cce5-56af-b16c-8dbb48db390c,W000365,weak,0.6,distillery_id(only),D0011,15.0,56.1
a28d8518-7e1a-59b5-8617-c21249581140,W000365,weak,0.6,distillery_id(only),D0011,13.0,
885ea459-a075-568f-9d27-2b53e5272105,W000365,weak,0.6,distillery_id(only),D0011,13.0,58.4
3a64b472-c997-531f-ac13-2427ce5cfdc4,W000365,weak,0.6,distillery_id(only),D0011,14.0,59.5
09f3e5e3-5c92-526c-b8e1-4b0fc4b7f27d,W003148,weak,0.529,distillery_id+name_fuzzy_weak(0.57),D1749,37.0,49.1
1367015f-559d-53c6-b6d9-f04a3408c1a0,W002297,weak,0.6,distillery_id(only),D1225,20.0,57.8
71813f07-be84-5637-94d4-704c5c80b477,W002297,weak,0.6,distillery_id(only),D1225,27.0,52.6
a03064a7-81b2-5658-b4a3-821ce4ffb573,W002547,weak,0.505,distillery_id+name_fuzzy_weak(0.51),D1012,13.0,59.0
629e3bd9-b38d-5fe6-bccf-8e8db91d912e,W002984,weak,0.6,distillery_id(only),D1658,10.0,59.4
775b7961-e960-5b8c-b37d-ee5a88a00a6c,W002442,weak,0.6,distillery_id(only),D1323,15.0,58.9
95c556a9-36de-5187-937d-671083f8989f,W002442,weak,0.6,distillery_id(only),D1323,13.0,58.5
5e18c7c5-206e-5096-88cf-f1faada90bd2,W002442,weak,0.6,distillery_id(only),D1323,14.0,57.8
6b03c73a-4145-560c-8aae-921a89a07b2b,W002426,weak,0.6,distillery_id(only),D1313,10.0,52.4
275af4de-f687-57dc-a1a0-ff3a31986d4a,W002426,weak,0.6,distillery_id(only),D1313,11.0,55.6
65c1fbdd-cc91-54b1-93e5-5b8333a1247c,W002426,weak,0.6,distillery_id(only),D1313,9.0,56.3
806f6274-38fd-5002-b1cf-753e1ec00814,W002426,weak,0.6,distillery_id(only),D1313,7.0,61.6
232c4321-c81d-5719-b92f-62ff50dc52e3,W002426,weak,0.6,distillery_id(only),D1313,14.0,52.8
f812ec23-95b9-57ec-aa92-37fc7cc805c1,W002426,weak,0.6,distillery_id(only),D1313,12.0,56.5
0490ef4d-b181-5fdb-b375-325b051a4d56,W002426,weak,0.6,distillery_id(only),D1313,5.0,57.7
85c759b9-d1b1-5bdb-8d08-3d9d67fb7f3e,W002426,weak,0.6,distillery_id(only),D1313,9.0,59.9
643b2bfd-143f-5972-9c0d-1646b1fe2c51,W002426,weak,0.6,distillery_id(only),D1313,12.0,56.1
04ce1849-cefd-5799-af77-53ae5eeac1aa,W002426,weak,0.6,distillery_id(only),D1313,12.0,55.4
ab73dcf3-49b2-5f40-9291-d17d00881e1c,W002426,weak,0.6,distillery_id(only),D1313,10.0,61.1
4516f723-86ae-5ecb-9ed5-7915078f513c,W002426,weak,0.6,distillery_id(only),D1313,14.0,58.3
620b6b32-f1e9-5fcd-a2a7-14b689f7eb78,W002426,weak,0.6,distillery_id(only),D1313,13.0,58.1
07a43842-2f5e-5c40-b700-a8f51b7e2c17,W002426,weak,0.6,distillery_id(only),D1313,14.0,54.8
c83b4287-f2be-5883-b1d6-440eb78fe27c,W002426,weak,0.6,distillery_id(only),D1313,14.0,55.6
62d73ded-e9ce-516e-b1b8-4409a04ad86b,W002426,weak,0.6,distillery_id(only),D1313,14.0,55.7
a95bf596-46dc-5bf6-8243-123af1a81f4f,W002426,weak,0.6,distillery_id(only),D1313,19.0,53.4
68e10f1f-3b18-5dd8-880c-7c687a7473b6,W002426,weak,0.6,distillery_id(only),D1313,14.0,54.6
1b35eb12-f62a-5203-b665-f6ad2c75f660,W002426,weak,0.6,distillery_id(only),D1313,16.0,54.1
dbb848a6-7eb6-51d8-af80-023a111fa87b,W002442,weak,0.6,distillery_id(only),D1323,13.0,57.5
462d11ab-27f1-5ee1-ae2a-9ede549f1041,W002442,weak,0.6,distillery_id(only),D1323,16.0,55.1
e1f69a7c-99e0-5f0f-8de2-689583038bcc,W000121,weak,0.6,distillery_id(only),D0008,8.0,59.5
b0926810-e8c7-5070-8f51-a0fd795a956e,W000031,weak,0.6,distillery_id(only),D0008,13.0,58.1
ae41eccf-585d-51a7-bc3d-84740a59341d,W000031,weak,0.6,distillery_id(only),D0008,9.0,57.6
0bf77a63-8c48-5142-8447-3064ddfc0994,W000031,weak,0.6,distillery_id(only),D0008,9.0,
9b96950c-b57a-5a8d-8985-d101aeb14ccc,W000031,weak,0.6,distillery_id(only),D0008,10.0,57.4
863941b9-5053-5a93-b7cd-a65db8d2d1d5,W000011,weak,0.6,distillery_id(only),D0008,8.0,60.8
b1f69a31-b7d8-5550-be63-da16d1b652a8,W000031,weak,0.6,distillery_id(only),D0008,10.0,59.5
16dfd0a5-5971-561e-84f4-5e2d1cbc3b99,W000031,weak,0.6,distillery_id(only),D0008,12.0,59.2
e7daaab4-f147-58c2-a490-85d30dc26f57,W000031,weak,0.6,distillery_id(only),D0008,16.0,56.6
96a86aa7-1497-5f93-9755-74d58a947f27,W000016,weak,0.6,distillery_id(only),D0013,13.0,56.9
cdabbd16-817c-5c8e-a9cc-f856ed6769d7,W000016,weak,0.6,distillery_id(only),D0013,11.0,57.4
bc847c33-1103-5655-b5c1-36ea43c66417,W000016,weak,0.6,distillery_id(only),D0013,16.0,52.9
3f3c7b3a-585f-548b-b359-94b6726f1b06,W000016,weak,0.6,distillery_id(only),D0013,19.0,51.9
a0e3df1d-ca5a-505a-9256-4b706c45c6fd,W000016,weak,0.6,distillery_id(only),D0013,12.0,57.2
56005555-ecad-5ec4-82b9-cf0a577bfedb,W000016,weak,0.6,distillery_id(only),D0013,16.0,51.1
30863a05-50e1-5b00-aa7a-9ac342467ad5,W000016,weak,0.6,distillery_id(only),D0013,10.0,55.9
66ee047c-3699-5587-887f-7b9ade94fa7a,W000016,weak,0.6,distillery_id(only),D0013,15.0,56.1
bcf6a0e2-c9b6-5487-8771-c6c03dd4f5f3,W000016,weak,0.6,distillery_id(only),D0013,12.0,52.1
deeea9b1-bdcf-506c-a841-b49a9bc0b476,W000016,weak,0.6,distillery_id(only),D0013,9.0,57.4
3dcd6ab1-4d7a-5524-beb4-b3dc64037ecd,W000016,weak,0.6,distillery_id(only),D0013,18.0,60.8
4f03178c-c4dd-5d45-aaf6-b658e5b972d1,W000016,weak,0.6,distillery_id(only),D0013,10.0,59.9
68c9536f-0e2b-52cf-91d3-cca4bbb6092c,W000160,weak,0.6,distillery_id(only),D0013,10.0,60.8
d7508c9b-d23c-54f0-9fe7-c548dfbe9dc3,W000016,weak,0.6,distillery_id(only),D0013,7.0,61.5
7a129a19-ffd9-596b-824c-d3a4d3ed0ab7,W000016,weak,0.6,distillery_id(only),D0013,14.0,58.7
0db5e21b-c412-51d2-a2dd-74098738ba8b,W000016,weak,0.6,distillery_id(only),D0013,13.0,52.9
b5deaa5e-087f-59e1-9574-f5aaa6ba8eb9,W000160,weak,0.6,distillery_id(only),D0013,8.0,59.3
b340942d-5301-5676-9bff-6a26051d6bd2,W000016,weak,0.6,distillery_id(only),D0013,11.0,59.3
75457a81-d010-5484-8d64-e54977f7f1d7,W000016,weak,0.6,distillery_id(only),D0013,11.0,57.8
96cf9554-001b-51b6-9bff-9df3bcf9c1be,W002912,weak,0.505,distillery_id+name_fuzzy_weak(0.51),D1609,0.0,66.5
f17ba6a3-6620-5604-9f1e-2e3235ede076,W002912,weak,0.6,distillery_id(only),D1609,8.0,66.3
119c6a93-c8e2-5a2f-aaa6-4d1ee8c7ec49,W002912,weak,0.6,distillery_id(only),D1609,8.0,65.7
77414f74-ce5e-53fe-9820-96ee47e7d3ad,W002912,weak,0.6,distillery_id(only),D1609,9.0,65.7
418cece7-9238-55c0-80fc-cf842e4204c7,W002912,weak,0.6,distillery_id(only),D1609,9.0,65.4
c573a204-a6d4-5dbd-8253-d99e84d89966,W002912,weak,0.6,distillery_id(only),D1609,9.0,65.7
cac9d1ae-0bae-5766-a32f-b8eb6702d985,W002912,weak,0.6,distillery_id(only),D1609,8.0,66.0
619ecc49-104c-5b3d-8527-477690263190,W002912,weak,0.6,distillery_id(only),D1609,9.0,65.5
4774d7b1-f99e-5ed0-b54e-5f6dac5ead08,W002912,weak,0.6,distillery_id(only),D1609,8.0,66.4
c797ea8f-618a-50d6-80c5-fa5f11448868,W002912,weak,0.6,distillery_id(only),D1609,8.0,67.0
26a37f2b-0843-5a2e-a8fe-390288687d8e,W002912,weak,0.6,distillery_id(only),D1609,10.0,64.2
544d8239-2c01-5e68-b3af-c0c4e846e788,W002912,weak,0.6,distillery_id(only),D1609,10.0,65.2
c59452ea-8bf0-5cdd-bb76-f6e4abf531b7,W002912,weak,0.6,distillery_id(only),D1609,9.0,63.2
e349007a-3331-5ff0-b64f-6334cd05893a,W002912,weak,0.6,distillery_id(only),D1609,10.0,66.3
9074648c-a0ec-58db-b5d7-e5677d55b72a,W002912,weak,0.6,distillery_id(only),D1609,11.0,66.7
d9d30288-9c63-5bcd-a771-3f34a2213932,W002912,weak,0.6,distillery_id(only),D1609,12.0,65.0
3e065072-8bc7-5833-84d2-8ef1be27e36c,W002912,weak,0.6,distillery_id(only),D1609,7.0,66.6
be0c8519-9a6d-5425-86ac-cd3c156dee76,W000320,weak,0.6,distillery_id(only),D0032,7.0,60.5
