whisky_id,whisky_name,distillery_name,category,region,country,age_statement,source_name,source_url,raw_tasting_notes,raw_flavor_tags,fruity_score,sweet_score,smoky_score,spicy_score,woody_score,confidence,match_method,review_status,quality_flags
W000177,aberlour a'bunadh (batch 48),Aberlour,Malt,Speyside,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000177.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,4.0,0.0,5.0,0.0,medium,fuzzy_token,manual_review,ok
W000178,aberlour a'bunadh (batch 65),Aberlour,Malt,Speyside,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000178.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,4.0,0.0,5.0,0.0,medium,fuzzy_token,manual_review,ok
W000180,deanston 2008 bordeaux red wine cask matured,Deanston,Malt,Highland,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000180.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",9.0,1.0,0.0,0.0,6.0,medium,fuzzy_token,manual_review,ok
W000182,glenmorangie bacalta,Glenmorangie,Malt,Highland,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000182.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",8.0,2.0,0.0,0.0,3.0,medium,fuzzy_token,manual_review,ok
W000188,high coast (box) dalvve sherry influence,Box,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,zero_flavor_vector|entity_normalization_review
W000191,smogen sherry project 1:3,Smögen Whisky,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,zero_flavor_vector
W000195,aberlour 18yo,Aberlour,Malt,Speyside,Unknown,18yo,original_production_data,https://www.whisky.com/whisky-database/details/W000195.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,4.0,0.0,5.0,0.0,medium,fuzzy_token,manual_review,ok
W000204,glengoyne cask strength (batch 1),Glengoyne,Malt,Highland,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000204.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",1.0,0.0,2.0,4.0,4.0,medium,fuzzy_token,manual_review,ok
W000205,glengoyne cask strength (batch 5),Glengoyne,Malt,Highland,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000205.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",1.0,0.0,2.0,4.0,4.0,medium,fuzzy_token,manual_review,ok
W000209,aberlour a'bunadh (batch 57),Aberlour,Malt,Speyside,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000209.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,4.0,0.0,5.0,0.0,medium,fuzzy_token,manual_review,ok
W000215,karuizawa asama vintages 1999-2000,Karuizawa,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,zero_flavor_vector
W000217,smogen sherry project 1:1,Smögen Whisky,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,zero_flavor_vector
W000219,bowmore 10yo devil's cask (all batches),Bowmore,Malt,Islay,Unknown,10yo,original_production_data,https://www.whisky.com/whisky-database/details/W000219.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",2.0,3.0,0.0,1.0,0.0,medium,fuzzy_token,manual_review,ok
W000220,deanston 10yo px finish,Deanston,Malt,Highland,Unknown,10yo,original_production_data,https://www.whisky.com/whisky-database/details/W000220.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",9.0,1.0,0.0,0.0,6.0,medium,fuzzy_token,manual_review,ok
W000227,teerenpeli distiller’s choice karhi,Teerenpeli,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,zero_flavor_vector
W000231,aberlour a'bunadh (batch 38),Aberlour,Malt,Speyside,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000231.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,4.0,0.0,5.0,0.0,medium,fuzzy_token,manual_review,ok
W000232,amrut bengal tiger px single cask (canada),Amrut,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000232.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",1.0,1.0,0.0,0.0,0.0,medium,fuzzy_token,manual_review,ok
W000234,aberlour a'bunadh (batch 62),Aberlour,Malt,Speyside,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000234.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,4.0,0.0,5.0,0.0,medium,fuzzy_token,manual_review,ok
W000236,glengoyne cask strength (all batches),Glengoyne,Malt,Highland,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000236.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",1.0,0.0,2.0,4.0,4.0,medium,fuzzy_token,manual_review,ok
W000237,glenmorangie the taghta,Glenmorangie,Malt,Highland,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000237.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",8.0,2.0,0.0,0.0,3.0,medium,fuzzy_token,manual_review,ok
W000240,compass box the story of the spaniard,Box,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000240.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,0.0,0.0,1.0,0.0,medium,fuzzy_token,manual_review,entity_normalization_review
W000245,glengoyne cask strength (batch 2),Glengoyne,Malt,Highland,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000245.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",1.0,0.0,2.0,4.0,4.0,medium,fuzzy_token,manual_review,ok
W000246,ohishi sherry single cask,Ohishi Distillery,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,zero_flavor_vector
W000249,sullivans cove french oak,Sullivans Cove,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,zero_flavor_vector
W000254,glenfiddich 21yo gran reserva,Glenfiddich,Malt,Speyside,Unknown,21yo,original_production_data,https://www.whisky.com/whisky-database/details/W000254.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",5.0,6.0,0.0,0.0,1.0,medium,fuzzy_token,manual_review,ok
W000265,aberlour 16yo double cask matured,Aberlour,Malt,Speyside,Unknown,16yo,original_production_data,https://www.whisky.com/whisky-database/details/W000265.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,4.0,0.0,5.0,0.0,medium,fuzzy_token,manual_review,ok
W000268,glengoyne 18yo,Glengoyne,Malt,Highland,Unknown,18yo,original_production_data,https://www.whisky.com/whisky-database/details/W000268.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",1.0,0.0,2.0,4.0,4.0,medium,fuzzy_token,manual_review,ok
W000285,glenmorangie dornoch,Glenmorangie,Malt,Highland,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000285.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",8.0,2.0,0.0,0.0,3.0,medium,fuzzy_token,manual_review,ok
W000286,bowmore 12yo enigma,Bowmore,Malt,Islay,Unknown,12yo,original_production_data,https://www.whisky.com/whisky-database/details/W000286.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",2.0,3.0,0.0,1.0,0.0,medium,fuzzy_token,manual_review,ok
W000288,amrut naarangi,Amrut,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000288.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",1.0,1.0,0.0,0.0,0.0,medium,fuzzy_token,manual_review,ok
W000290,mackmyra moment korsbar,Mackmyra,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000290.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",16.0,6.0,0.0,2.0,6.0,medium,fuzzy_token,manual_review,ok
W000292,spirit of hven sankt claus,Hven,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,zero_flavor_vector
W000293,bowmore 15yo darkest,Bowmore,Malt,Islay,Unknown,15yo,original_production_data,https://www.whisky.com/whisky-database/details/W000293.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",2.0,3.0,0.0,1.0,0.0,medium,fuzzy_token,manual_review,ok
W000295,laphroaig px triple matured,Laphroaig,Malt,Islay,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000295.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",2.0,9.0,0.0,1.0,8.0,medium,fuzzy_token,manual_review,ok
W000299,glengoyne 12yo cask strength,Glengoyne,Malt,Highland,Unknown,12yo,original_production_data,https://www.whisky.com/whisky-database/details/W000299.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",1.0,0.0,2.0,4.0,4.0,medium,fuzzy_token,manual_review,ok
W000300,glenmorangie a midwinter night’s dram,Glenmorangie,Malt,Highland,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000300.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",8.0,2.0,0.0,0.0,3.0,medium,fuzzy_token,manual_review,ok
W000305,glengoyne cask strength (batch 4),Glengoyne,Malt,Highland,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000305.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",1.0,0.0,2.0,4.0,4.0,medium,fuzzy_token,manual_review,ok
W000308,teerenpeli distiller’s choice aura,Teerenpeli,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,zero_flavor_vector
W000310,amrut px sherry single cask 2701,Amrut,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000310.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",1.0,1.0,0.0,0.0,0.0,medium,fuzzy_token,manual_review,ok
W000313,glenmorangie duthac,Glenmorangie,Malt,Highland,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000313.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",8.0,2.0,0.0,0.0,3.0,medium,fuzzy_token,manual_review,ok
W000314,kavalan sherry oak,Kavalan,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000314.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,7.0,0.0,5.0,4.0,medium,fuzzy_token,manual_review,ok
W000315,mackmyra skordetid,Mackmyra,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000315.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",16.0,6.0,0.0,2.0,6.0,medium,fuzzy_token,manual_review,ok
W000317,glengoyne 12yo,Glengoyne,Malt,Highland,Unknown,12yo,original_production_data,https://www.whisky.com/whisky-database/details/W000317.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",1.0,0.0,2.0,4.0,4.0,medium,fuzzy_token,manual_review,ok
W000318,glengoyne 15yo,Glengoyne,Malt,Highland,Unknown,15yo,original_production_data,https://www.whisky.com/whisky-database/details/W000318.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",1.0,0.0,2.0,4.0,4.0,medium,fuzzy_token,manual_review,ok
W000319,mackmyra midvinter,Mackmyra,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000319.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",16.0,6.0,0.0,2.0,6.0,medium,fuzzy_token,manual_review,ok
W000320,penderyn portwood,Penderyn,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,zero_flavor_vector
W000322,bushmills 16yo single malt,Bushmills,Malt,Unknown,Unknown,16yo,original_production_data,https://www.whisky.com/whisky-database/details/W000322.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",5.0,4.0,0.0,0.0,2.0,medium,fuzzy_token,manual_review,ok
W000323,glenfiddich 19yo age of discovery (madeira cask),Glenfiddich,Malt,Speyside,Unknown,19yo,original_production_data,https://www.whisky.com/whisky-database/details/W000323.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",5.0,6.0,0.0,0.0,1.0,medium,fuzzy_token,manual_review,ok
W000325,westland winter 2016,Westland Distillery,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,zero_flavor_vector
W000326,glengoyne cask strength (batch 3),Glengoyne,Malt,Highland,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000326.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",1.0,0.0,2.0,4.0,4.0,medium,fuzzy_token,manual_review,ok
W000328,westland sherry wood,Westland Distillery,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,zero_flavor_vector
W000330,glenmorangie milsean,Glenmorangie,Malt,Highland,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000330.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",8.0,2.0,0.0,0.0,3.0,medium,fuzzy_token,manual_review,ok
W000333,smogen primör,Smögen Whisky,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,zero_flavor_vector
W000342,glenmorangie the tayne,Glenmorangie,Malt,Highland,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000342.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",8.0,2.0,0.0,0.0,3.0,medium,fuzzy_token,manual_review,ok
W000352,aberlour 12yo double cask matured,Aberlour,Malt,Speyside,Unknown,12yo,original_production_data,https://www.whisky.com/whisky-database/details/W000352.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,4.0,0.0,5.0,0.0,medium,fuzzy_token,manual_review,ok
W000357,teeling single malt,Teeling Whiskey Company,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,zero_flavor_vector
W000363,kavalan concertmaster port cask,Kavalan,Malt,Unknown,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000363.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,7.0,0.0,5.0,4.0,medium,fuzzy_token,manual_review,ok
W000365,glen scotia double cask,Glen Scotia,Malt,Campbeltown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,zero_flavor_vector
W000367,glenfiddich malt master's edition,Glenfiddich,Malt,Speyside,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000367.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",5.0,6.0,0.0,0.0,1.0,medium,fuzzy_token,manual_review,ok
W000368,laphroaig select,Laphroaig,Malt,Islay,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000368.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",2.0,9.0,0.0,1.0,8.0,medium,fuzzy_token,manual_review,ok
W000372,glenfiddich reserve cask,Glenfiddich,Malt,Speyside,Unknown,NAS,original_production_data,https://www.whisky.com/whisky-database/details/W000372.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",5.0,6.0,0.0,0.0,1.0,medium,fuzzy_token,manual_review,ok
W000378,ohishi sherry cask,Ohishi Distillery,Malt,Unknown,Unknown,NAS,Master of Malt / TWE / Whiskybase,,,[],0.0,0.0,0.0,0.0,0.0,none,none,manual_review,zero_flavor_vector
W000379,aberlour 10yo,Aberlour,Malt,Speyside,Unknown,10yo,original_production_data,https://www.whisky.com/whisky-database/details/W000379.html,Raw notes matched from historical dataset,"['bottle_name', 'bottle_name_clean', 'fruity', 'sweet', 'smoky']",3.0,4.0,0.0,5.0,0.0,medium,fuzzy_token,manual_review,ok
