whisky_id,field,column,previous_value,new_value,confidence,source,citation_id,applied,reason
417aac1b-cbd2-5e52-8330-ca1f31547bcd,region,region,,Islay,0.95,smws,CIT_59273c4ade217d7df0c65d7503d37bccfb2411ededaa77df0b2b22a09ae58214,1,null_fill_applied
418cece7-9238-55c0-80fc-cf842e4204c7,region,region,,Islay,0.95,smws,CIT_098e56ca7f3064a3202a23bf012c10b0ad589f3925643eab51f784fd4aefd206,1,null_fill_applied
41eb0894-7a23-5007-9be6-559e8f495df4,region,region,,Speyside,0.95,smws,CIT_7ab280be3965d0adfc817523b67b539d029f34201b4b82befc4d2c056abb2b41,1,null_fill_applied
41ff30fe-8319-5774-bd9c-ec01fb9413ab,region,region,,Speyside,0.95,smws,CIT_ca5d4f692c973183943842795587918016b8beedadafe3bab3e57f6e5e0e6348,1,null_fill_applied
427842ee-b573-5f93-87cb-6006930e7489,region,region,,Speyside,0.95,smws,CIT_c638b96d62fde201625bb31c2a8c9d81b6b1b6de5309b9ca2f989b7f37476a62,1,null_fill_applied
4302fa92-9ccc-562b-91e1-e9f1c0c9ab5e,region,region,,Speyside,0.95,smws,CIT_075652f486a197fc9221623211be6c8283cfcaef6e1f19b84b4d85a1d03efa33,1,null_fill_applied
44928acd-7487-5a57-b1cf-453f11087454,region,region,,Speyside,0.95,smws,CIT_52dade14b09e219dc2bde0c30f9724114fcda2d450751b4a7cc78328f3fe3d71,1,null_fill_applied
44d8e157-3dcb-5a5c-b550-e6302534970a,region,region,,Islay,0.95,smws,CIT_b044d6c435a6e1a8845e7c65ae7c46b6e16231cb2ab087bdba5c1532632e3073,1,null_fill_applied
44db02f0-d229-5eb3-ad25-2357b7019d6e,region,region,,Islay,0.95,smws,CIT_022b947cdebb6deda0152fe240d56e2d36ebca96032fa6e3f1ab01a12d845726,1,null_fill_applied
4516f723-86ae-5ecb-9ed5-7915078f513c,region,region,,Highland,0.95,smws,CIT_4196598f96ef86872d679fe4a1535b8f4831a70ad8288e2ef4df8cbe7db18fc8,1,null_fill_applied
45996da7-518a-59ba-b614-6e14c20dd62c,region,region,,Islay,0.95,smws,CIT_9f154a9716d1a23d7ea73eeffdf3ae7dcf8ae388afa30112ae3b457ac72a22cd,1,null_fill_applied
45f12fdf-f747-5e38-af1b-bed2b6b6ba26,region,region,,Speyside,0.95,smws,CIT_b95b2083d77ddb47ee9686112b7e3d62719605078c4d627f6ac14aa871056be9,1,null_fill_applied
460c18d5-bf31-5734-b56d-298b407cc7da,region,region,,Lowland,0.95,smws,CIT_ab8ed4703640eb4d94fd814c34794a4a8e6d99eb7453ef12f3773efe1110b35d,1,null_fill_applied
462d11ab-27f1-5ee1-ae2a-9ede549f1041,region,region,,Islay,0.95,smws,CIT_cab91c3b1ed3e67e4943756a9b036c9ccbb579fe3398689b385d6a2b3bd7c927,1,null_fill_applied
463e6420-c042-5467-8a93-9d86c0640425,region,region,,Highland,0.95,smws,CIT_15465720334c455cf527d950ac48afec8dd56336b4d88fc4585ee25a78d15807,1,null_fill_applied
47003c2d-9022-52e2-9a2a-900c3621db60,region,region,,Highland,0.95,smws,CIT_0497b5057bab3bfef7c6231ab0e536489918ef4eb54e6ff773b0116ac2cb5f1f,1,null_fill_applied
472e681d-0af6-5ad3-929f-d79c11568bca,region,region,,Speyside,0.95,smws,CIT_ee1ec7aed49939c68d5c92ca6ee3ea8691b6be201e59a2005b0c8d08082ca152,1,null_fill_applied
4774d7b1-f99e-5ed0-b54e-5f6dac5ead08,region,region,,Islay,0.95,smws,CIT_9f340054c947020ad31a1cdd7927b3a8d16375063822b19da9cc962ed69bf41e,1,null_fill_applied
477544ad-871e-5747-927e-c73dfd020c4d,region,region,,Speyside,0.95,smws,CIT_6c5b651ffc732660645c58563eb9394e9253016c863ac292c157cbdb65de1cb2,1,null_fill_applied
4968639a-5c6f-5170-a24f-491787ad174d,region,region,,Speyside,0.95,smws,CIT_765471e924788c9c7f4a15e2ffaeab3743d6e3a637d1fbcee4bd7020c39a253d,1,null_fill_applied
49cb6612-1208-5a5f-b429-17b5c8af8d5c,region,region,,Islay,0.95,smws,CIT_df0a4d827df660792039535815cf67ae2c08b139544e876adc77abbc5bd2cf80,1,null_fill_applied
4a01c82a-3db3-5c8f-be3f-8e44c303493c,region,region,,Speyside,0.95,smws,CIT_45e199633270b4af514037dc42b69283227f76eda54277ef37b8ace7dec86906,1,null_fill_applied
4a5092b0-82c8-50a0-a478-dc77819b2261,region,region,,Speyside,0.95,smws,CIT_b267517c65ce02796db04cd99a3f175a53a3d8607b918c56b2be2d45d06e803a,1,null_fill_applied
4a9ca920-e6e8-5174-be70-a21dd127f279,region,region,,Speyside,0.95,smws,CIT_787afb0a7033cd559c86825fb8628a5a922a33abc1f297fc399f659cf893ded2,1,null_fill_applied
4abe48d8-a74f-5fe1-973c-9dcfb08f7cf0,region,region,,Highland,0.95,smws,CIT_d39bda0002bacb34b8c9f617d96e875289548098b8708af394b2f6b5199a3303,1,null_fill_applied
4b371400-8da6-5055-a3bb-e5572178e52d,region,region,,Islay,0.95,smws,CIT_e0cabd9b2a242603c3de941accc9d3f91edf1cfd6e6078683d231702ba52e957,1,null_fill_applied
4b3de087-6462-5231-a3d5-5f36575d60c2,region,region,,Speyside,0.95,smws,CIT_b39b098bc07647749a3408acae453516488f63c1cf47041a6edc678c189050cf,1,null_fill_applied
4ba206a5-3c3e-58fb-b5c9-ec8eda6f1013,region,region,,Speyside,0.95,smws,CIT_af2bb69b59e4978e341ea620952b6730425b5eea9af6b24f3874b499b8336dd2,1,null_fill_applied
4bd25146-6032-5610-ba88-a6fc83328ab6,region,region,,Speyside,0.95,smws,CIT_c281436453f8a61f5a0c1b88b686c30c303bbfaffb3f872f28204ac32b1106d8,1,null_fill_applied
4c1b4293-20a1-5b7e-80b9-793710b943e4,region,region,,Speyside,0.95,smws,CIT_49832f774aa3474dc718d9160a5dbba45496f6a0cbb58d07f50f3e5f8e0b33e1,1,null_fill_applied
4c32153c-e562-5860-900c-fd8e605492b5,region,region,,Islay,0.95,smws,CIT_0ceecae017a15b55a91ae547bca1c4d34c8c7aaa6d55b884c684135c3b1ad2ad,1,null_fill_applied
4d5cc295-60dc-550a-877c-1dadbf07cc1f,region,region,,Campbeltown,0.95,smws,CIT_158cc78555cabf1aa6dbcb657d54eb011efaa77e69fa944b9ef9b0500cf22a07,1,null_fill_applied
4da4e3a7-11ef-5569-8929-0446461c150c,region,region,,Speyside,0.95,smws,CIT_1ecf4beab876cf6e1aef03ca104ad8fe6ec05d06ae6b3a2e250b2fe4271cca1c,1,null_fill_applied
4daf421f-9ddf-5d38-bb34-fed03de6764f,region,region,,Speyside,0.95,smws,CIT_e454429c26b7a1eb9e4fb761af953ea43f439f46d1474c8fb233f6cc01fd47dd,1,null_fill_applied
4db5a47f-a3fa-559f-896f-25c1902824b7,region,region,,Highland,0.95,smws,CIT_dd2eb42077b601ae51926ecfd0130918f3114209a13a9e5b1df02f1c07f1e513,1,null_fill_applied
4e6807e5-e7c8-5446-be82-a46029dbc2e3,region,region,,Speyside,0.95,smws,CIT_d24c5011e18c0cf8d0a1cb6361c840bdd93d72edcab67decedfffb904f96f431,1,null_fill_applied
4eceb843-dc6e-5916-ac2a-5c8a146b0e51,region,region,,Speyside,0.95,smws,CIT_a15b879eb05ff821fa7d791578b01cbf6da893120bc607b4989a1b973ba12599,1,null_fill_applied
4f03178c-c4dd-5d45-aaf6-b658e5b972d1,region,region,,Highland,0.95,smws,CIT_d3cb368dc34cfd4c19bc24cbfe3e90babb2a34d6cfb8eb8d404c93df9023c8b3,1,null_fill_applied
4f2810a6-5206-5ea0-9716-c798a2e3c8e1,region,region,,Speyside,0.95,smws,CIT_b1a77f08876d2dfadb42e1ae189cfe1dabef6f27a82e7d0db4e8e151f12d5d0c,1,null_fill_applied
4f332474-6427-59b8-9f51-7305c5115a5d,region,region,,Campbeltown,0.95,smws,CIT_c65fafcd4dc1b44d0366e5b1a5fc635cefb0edb3ee6d2f663082e9d3748bd3ab,1,null_fill_applied
4f363859-6736-5a47-a78b-caac43bd7035,region,region,,Highland,0.95,smws,CIT_040828330d05c8e519933dca2b6a7ec7dc63ed8e535bce48ca8b938728b4f49e,1,null_fill_applied
4fc0f173-77cb-5d71-b84b-5b13ea7fa1b6,region,region,,Speyside,0.95,smws,CIT_e0428d357ab28a1be4d642b42ee4ef28582f9fce48913bc0331618dbd05a1c62,1,null_fill_applied
507f6bdb-bf78-5c19-a6e0-8e622b2c2d84,region,region,,Highland,0.95,smws,CIT_d4420d817b997007c1b568bba4fd29f3e34bb6ca64bd570084993035fdeef822,1,null_fill_applied
509c177d-1834-57d9-a630-68ddacb1fef9,region,region,,Speyside,0.95,smws,CIT_4236e52fb03f34d64950c12a2c4bf0e1728c7e7213e3713850602211c0acafb1,1,null_fill_applied
50b0a8ef-c78a-5168-98e6-797f284bc67d,region,region,,Speyside,0.95,smws,CIT_33e231a8baa418b31c327614071a5fe73d3838613078f86639d8c57e8ab04c3e,1,null_fill_applied
5113f64a-ab5f-512f-ac73-1a7c5d6cfd54,region,region,,Highland,0.95,smws,CIT_521ae5a6a46f4bef32865244f1272c8b48f3669974dda101f4192852a412f2cb,1,null_fill_applied
5124995e-02aa-5c3a-b755-b47e641297ec,region,region,,Speyside,0.95,smws,CIT_88da36701ce23bc5f295855587f65f9facf5d605294ef185295f6adabc2051de,1,null_fill_applied
51e65455-edaf-5f32-a2b2-940fde378821,region,region,,Highland,0.95,smws,CIT_0dd2f1a0eb06b81fe093fe1599fb7209aa75ff1ee3f76025258bc6f0340d232f,1,null_fill_applied
52bef5e6-a5a3-5e3d-b5b9-94d7768fbd42,region,region,,Islay,0.95,smws,CIT_8d3eb941b771e0d01f5cf730163b1d9297bab1d984939411c6343a32acfdcc6a,1,null_fill_applied
52e35574-90b6-5871-bfba-34ee0da64572,region,region,,Islay,0.95,smws,CIT_15cae4f86055307e47c1b6cfe551bde62128d39eea0dfba4991efef8a7484dd8,1,null_fill_applied
52ffae21-8045-5292-8d7a-c742b0b72196,region,region,,Highland,0.95,smws,CIT_91887e5552c28e9cc2ee42a3c1e4ef9b1e4584d8ad2295a00d858ca833fe90c3,1,null_fill_applied
535e571f-dd40-5900-a939-275b6c7bfa14,region,region,,Highland,0.95,smws,CIT_d3943c1da98ce1c41ee6c59232a4bc8eb5739bc88f447fe506a4e82a75dce199,1,null_fill_applied
539c547d-92cd-5ec2-8edf-49b2dd3f1d91,region,region,,Highland,0.95,smws,CIT_60171d3692fea9f545b36c61bcca0585ca1df9d16ff59cfb3b8b5c65a45e2249,1,null_fill_applied
544d8239-2c01-5e68-b3af-c0c4e846e788,region,region,,Islay,0.95,smws,CIT_715a6483fc95d73ed13bc3e14b81bed9d5f755bbbf4904dd51dbea480ef85dd7,1,null_fill_applied
5481dcb4-a598-57f4-b634-0a2e4256aa3d,region,region,,Speyside,0.95,smws,CIT_ebd4ae8f6161195ab153052f50a9d71d6eef446d4cbd6790beb3dae884abd6e3,1,null_fill_applied
549cadc7-e9b9-516a-8616-09d62dc14bf0,region,region,,Speyside,0.95,smws,CIT_7dbe9921a6149966367b2eeff9e398c8517f2f10cc5b5001b5009eea7673f52b,1,null_fill_applied
54f8070c-a704-56c2-928b-ab0ca9731805,region,region,,Speyside,0.95,smws,CIT_d81eeee065e824f0a96630a2e03f10cb8c0e99d6cb7bf374232195f24bb9bf91,1,null_fill_applied
55a30f70-fd7e-5772-acce-9b00a08956ca,region,region,,Speyside,0.95,smws,CIT_92c80aa3abd09661cb3ac45b69422f59339ea1ca0536156d8ae1ed33bb0e5365,1,null_fill_applied
56b0ecd5-b248-5c08-8b28-1e604adedd99,region,region,,Highland,0.95,smws,CIT_4b19d7e68c9a056bfa216c76832f51777b2faa53043782e0e25f0be769b751fd,1,null_fill_applied
56d18e9e-213a-59c7-9033-3d6fdca3d67b,region,region,,Speyside,0.95,smws,CIT_8babfafcb185eb91286b21689c44b9362847006b7da69ca523871eb80f4e4337,1,null_fill_applied
56e069bf-6886-507d-9dbd-ecbcc162a7e5,region,region,,Speyside,0.95,smws,CIT_61ccf55df1f0e748440b8cc62c208deb1b2849ee76d13b681d32212b49422510,1,null_fill_applied
5747bc85-3f45-5b79-9935-9e6f7000de43,region,region,,Lowland,0.95,smws,CIT_294659fa8009c2cad0c416d3ba7cc49f0248a7e8c8ee062a04c000ae6185c319,1,null_fill_applied
581e428b-48c8-5de5-aa47-b33ebd55121b,region,region,,Speyside,0.95,smws,CIT_cfe6fb5ea2e18aadd8881e264098342546290802124352f14aabe67241ca6311,1,null_fill_applied
58b4ad62-5373-5233-bfb1-3ca4c7da74b9,region,region,,Islay,0.95,smws,CIT_3c0961753aae5cd0429f31188009a79f4d59685b05a4dda6a36f04e424b56a9a,1,null_fill_applied
58d83064-5861-570b-a198-39bb657e6b95,region,region,,Speyside,0.95,smws,CIT_873e56ec20af109a38236b7347b878d344878acf41da737dee1c0d5d562ffe80,1,null_fill_applied
5970e91d-71df-52b6-a0e0-e0aa2faa13b2,region,region,,Islay,0.95,smws,CIT_3ffc14a65e854df313eeec1720ea6d86242950f3c683d78e43a3214babcfaa19,1,null_fill_applied
59774bf2-8a22-52ba-ba4c-45a2321293ea,region,region,,Islay,0.95,smws,CIT_6fd2a2b3dc1055bab521dfa5f3f005448edc5b5dfaa9ec62755d43dc0e05e0e7,1,null_fill_applied
5a1f5982-ab45-5817-bd30-555c7d76894c,region,region,,Highland,0.95,smws,CIT_2972b4cde3ea02cdbfe70b9ef3d5bbe01507bab9ac54dbdf5e8fd8cd9cdf7350,1,null_fill_applied
5a823447-dca9-5d25-a2f0-edda49de4929,region,region,,Speyside,0.95,smws,CIT_45931e8dd13963f5d8b2d68cb098ded4925a29432bc285d8478ba6f51db27490,1,null_fill_applied
5ac41468-15ed-5bce-b57d-aa2efe76dd3d,region,region,,Highland,0.95,smws,CIT_edf3cfab39219d8d977002a55414f29cd356d9d3110be71abb70233a42d33639,1,null_fill_applied
5b4b4ad8-0fff-53d3-a6a4-7609919007c7,region,region,,Islay,0.95,smws,CIT_d06de943721021fd4132ea8a08f7dfd8e2344cfbcb1c0cf45ec7b7e99930b23b,1,null_fill_applied
5bb56175-5b79-5232-917c-8c9fa5d87186,region,region,,Speyside,0.95,smws,CIT_3b3dc5b37274033fb9e90e69f411b3266cdcf433ba39d4638920fa1eb638366e,1,null_fill_applied
5ce7f1cc-e838-5a71-9eaa-ec48050a18b5,region,region,,Speyside,0.95,smws,CIT_f18975bd8decf3a01ac0cfcb987ffe831407c780e37828cd4021e79218ae6850,1,null_fill_applied
5cf27220-5326-5dff-b41d-9c2b7ffa3eb9,region,region,,Speyside,0.95,smws,CIT_9459296c95153ed11cc87e673ec01be8c3d17a9acb4425f0167fdcd59cf709ac,1,null_fill_applied
5d7620b8-8700-5341-8367-bdfc4c989ad4,region,region,,Speyside,0.95,smws,CIT_e53dac11fc54f2af7b6561e52af673f77af01ee94c920f8bd8c42ec15dd5f343,1,null_fill_applied
5ddf0fa2-a15e-5f5f-9a51-c4ccc3fb0189,region,region,,Speyside,0.95,smws,CIT_b87f6bcb56e24cc466e061b656e9f13498d9e3d7ec2925b6e51cd90f3165246a,1,null_fill_applied
5e18c7c5-206e-5096-88cf-f1faada90bd2,region,region,,Highland,0.95,smws,CIT_cad3b1480194f0b02207da721fd76e84a11673fac032392ddf8c3a678e742b7c,1,null_fill_applied
5f0a3cd8-1703-581f-bc4f-9c935c333d8a,region,region,,Highland,0.95,smws,CIT_b7d96e4f3f2f49e6e369a3fc6d135da367a6e95c4d5dc2ab7118f5942b941624,1,null_fill_applied
5f1f39e3-d220-5d4e-81d3-5f211f45b43c,region,region,,Speyside,0.95,smws,CIT_cd6ab24f1332b69ce6146a6121e8fceda11573878ec18470ff005b1cb41314c9,1,null_fill_applied
5f4f2d5f-070a-50c4-a62a-aa719e3c30e2,region,region,,Speyside,0.95,smws,CIT_6fbca8c6f0ef74d6dbf4117aa899f67ac76d8230e6448a987bbda7705695ec05,1,null_fill_applied
60044aa8-38fd-5ea6-8655-30420036780c,region,region,,Islay,0.95,smws,CIT_c9a78087d04dea57aaadc35d8c8dfe29c2f3dcf65b6a51542c6fe84e00a40f11,1,null_fill_applied
603361f9-a081-5e15-86ae-29a3863bbf57,region,region,,Speyside,0.95,smws,CIT_222eb3cc421948387a8362e1c8aa4ec600a7001a573510e069db1fb3a22c6d91,1,null_fill_applied
605431d1-f644-5dcc-a88f-17f23ac53b0b,region,region,,Highland,0.95,smws,CIT_4efae41f7244ebf96c0c4e10a6601838dccd9de45ad9890851843dd2e248c795,1,null_fill_applied
605a88b7-4697-510d-af18-bca7f8f17167,region,region,,Speyside,0.95,smws,CIT_be14dd774895ecdf3e1942b56e6f2bff2dc1b3e88e726dfd3634b522e5d5dfa0,1,null_fill_applied
61607d8a-3b83-568b-9104-f97ed19300d0,region,region,,Highland,0.95,smws,CIT_b0efa035bd2d90f5be2228cad9be507b9be7f9d3bcdc09a7df5e4c25464cdd63,1,null_fill_applied
617006f0-15e0-5533-a4b7-52f707e4df93,region,region,,Speyside,0.95,smws,CIT_9b312d2c773ecbfe3b83ebb985d3562e7d099420c5305fdda8d2248782c50f06,1,null_fill_applied
619ecc49-104c-5b3d-8527-477690263190,region,region,,Islay,0.95,smws,CIT_a4591c6f055f5653250862bda0d9e183739c56713d695e3147c370ca22291d4f,1,null_fill_applied
61f6ade1-0e01-54c3-b45f-c2bfab3aede1,region,region,,Islay,0.95,smws,CIT_20c9b0165a935ae58ab8536cfbb5259e94d44323afaf06309cc6b644e8fb49ad,1,null_fill_applied
620b6b32-f1e9-5fcd-a2a7-14b689f7eb78,region,region,,Highland,0.95,smws,CIT_2e9107da28d0a45cc5d19b52989e12469efcf03afa5ac8c471d1453405350d43,1,null_fill_applied
629e3bd9-b38d-5fe6-bccf-8e8db91d912e,region,region,,Speyside,0.95,smws,CIT_f7280dbd9a46fb5fac459a2c93d6e2b0ed4f971e4a7f699c2513c51fe1835fcb,1,null_fill_applied
62d73ded-e9ce-516e-b1b8-4409a04ad86b,region,region,,Highland,0.95,smws,CIT_cd49ebb9fd8fc82b3a90f20af293eda0e692132f0e614624f4615f455d95a0b9,1,null_fill_applied
631f719e-2726-5b69-b272-ca88b906f604,region,region,,Islay,0.95,smws,CIT_a3ab9adaf4fb77545c05e8e52c9a5709e9c84c01272803631c436966387b2c44,1,null_fill_applied
63c13200-4827-547d-9592-5a9864db6374,region,region,,Islay,0.95,smws,CIT_d0f4b2d6f3e6248d5dcd38839281223b829205cbbdc9747ae56662e9d8271b79,1,null_fill_applied
643b2bfd-143f-5972-9c0d-1646b1fe2c51,region,region,,Highland,0.95,smws,CIT_139996ce3e107cfb7191f9aac3af0db1d45829a63fa23f3a4bb9bfc5a3548bbe,1,null_fill_applied
6443f5b5-8abd-511b-98c8-fa381b6f3bbc,region,region,,Speyside,0.95,smws,CIT_fd4736a142ce150d1016f07a21c37cca6a30be0f667ca837785d62d9b478667d,1,null_fill_applied
64a27f21-5d90-5b2a-8658-10e1206fc801,region,region,,Speyside,0.95,smws,CIT_495153571771cb65f573d92af0bd9f07f8a585f4fd56f71c6904ed31f8f7eb67,1,null_fill_applied
64bc4415-7c60-5a64-90e0-a9ee8138c282,region,region,,Speyside,0.95,smws,CIT_8ad5b4c36de99e60b090c14ed193de5a09c5c65132879e6714060ea1faff0d63,1,null_fill_applied
64bece66-a276-59cd-85e0-116eac0fe3fb,region,region,,Speyside,0.95,smws,CIT_54b90af79e7ea3a623d5bf49d761c9aa32e174d39ddfe13df64ca2d6636e1015,1,null_fill_applied
659fa17f-9402-5b4c-98bc-efe4cdcd0639,region,region,,Speyside,0.95,smws,CIT_0c987b1391caf0055e49ef1dd63e40eab5a3b56616fc8675881f3b579a4acc0d,1,null_fill_applied
65cdbe24-c4a7-5c16-b450-64417c0568f9,region,region,,Speyside,0.95,smws,CIT_0870c8aa50d38c8f1e24663fa48a8c477ea1dad3982dc658535812196ceb5c6f,1,null_fill_applied
666fcc89-034e-57b3-aaa8-c48bab6959e4,region,region,,Highland,0.95,smws,CIT_fde4609a53664fda2aa91c04255bfed92ae4b6496c0458f3098b4c1f7dd5bdd0,1,null_fill_applied
674d5c67-6c9c-55cd-91af-ac7ca89bef94,region,region,,Highland,0.95,smws,CIT_e0231348b7bb1bdb776701229a6ffe8ad01fc0ece094f4a28862ce40dff57ebe,1,null_fill_applied
68640243-ac86-56de-b3d7-b1c51baf2768,region,region,,Speyside,0.95,smws,CIT_4a0befe5138e19befa47b828e84c8037da070e7927bc405aa48edef05cc11c9f,1,null_fill_applied
68b1a646-fb86-5a55-a3ed-195febe9863f,region,region,,Campbeltown,0.95,smws,CIT_761617f71280e7fd8b70348e290d0f2eb3220097337986a2426ba24223110828,1,null_fill_applied
68c9536f-0e2b-52cf-91d3-cca4bbb6092c,region,region,,Highland,0.95,smws,CIT_6365da851c716244f767a1cc3e5d61fd817dd2bf5dab03c0f3149852fdbe9b02,1,null_fill_applied
68e10f1f-3b18-5dd8-880c-7c687a7473b6,region,region,,Highland,0.95,smws,CIT_48a1b0f6738997eeb94a7144864e9a00afd07dd1a41791601e672fdabdafcefa,1,null_fill_applied
6a608283-1078-579e-9c99-b0f0418ac01d,region,region,,Speyside,0.95,smws,CIT_799f47a2e9688c3998d60a798b36afc90bf6dd35721a2fe208fec9c3cfdc9cfd,1,null_fill_applied
6bfcd3a9-d5a1-58bd-b708-1f03078d66c1,region,region,,Islay,0.95,smws,CIT_d6f7f6f4733452b5835d23dbd566c0d4f7b17ffaa01f80333c2c9232f1a92d24,1,null_fill_applied
6c1c7820-11cc-5e6e-9370-34fe66ab652f,region,region,,Speyside,0.95,smws,CIT_73a8a878dbb63e72662095aba084e54acd21cbb2a2d310e2615a56ce46eda537,1,null_fill_applied
6c3b67e2-8cc8-56af-8fd8-b4dc59094e5d,region,region,,Speyside,0.95,smws,CIT_6ec787020277a566e45719003388b154095327dd69a57f66be41f4ea88a7352e,1,null_fill_applied
6cb6a8ef-a2c6-530d-b1fe-473f6d2028b9,region,region,,Highland,0.95,smws,CIT_7f243821eb5ff63580b91fc06e0b6df5125a21e3c6fa67781b89424e0b238b97,1,null_fill_applied
6dc813b5-7b1f-5df5-a7a9-ec907127c9af,region,region,,Islay,0.95,smws,CIT_269f21c03c1c55295963ddac34e088e00b8a0967d74517d40889b8663b18bc59,1,null_fill_applied
6e03dc86-a730-58b4-9c57-95febe213473,region,region,,Highland,0.95,smws,CIT_6a2234424bf9c0086639518de0d136fb7e9e58d6df98719f100b0b3bb560d808,1,null_fill_applied
6e718c30-489c-5113-b724-d7c3e4a45079,region,region,,Speyside,0.95,smws,CIT_255cc6a687827a8acd9ccfcd3964b2ac286a146ef8c6f40c7256649be5a6a0d6,1,null_fill_applied
6efe3504-3026-5aa6-ad5a-aa317e561375,region,region,,Speyside,0.95,smws,CIT_348d6194e5287c227757e22d832a0e01f659f877226fa340b29fac059801b9f8,1,null_fill_applied
6f5d57e1-9efa-5810-8ea2-e4eb7188c876,region,region,,Speyside,0.95,smws,CIT_8fa4e4795c22c97a61b2a4127a318d792e92050c4645a5867c514cbb057fe11c,1,null_fill_applied
6f6f9495-5f31-5e8e-9d83-49d809ce9155,region,region,,Islay,0.95,smws,CIT_c19f96f9ac2ffce14d79ee56c4581e5b43d6fd9f0171d10464b12cce215955ef,1,null_fill_applied
6fc337aa-39e2-54cc-a083-2b8464220478,region,region,,Lowland,0.95,smws,CIT_2b257b8954c50e0dea8ba0393255513aa940f4df97d4408fae08b7ab2dec8932,1,null_fill_applied
6fcc98cd-2e99-592a-8843-916dc6e0ee1a,region,region,,Speyside,0.95,smws,CIT_284dce843266b3e42b14be4082d274970005f291e05aa1daccba25440d2fa703,1,null_fill_applied
6fd88222-84a9-5958-bf60-a435f494fcbe,region,region,,Speyside,0.95,smws,CIT_35a562116c0e5393038a3ff7725280687ff608d011eda093c62bc60526b911a2,1,null_fill_applied
71813f07-be84-5637-94d4-704c5c80b477,region,region,,Speyside,0.95,smws,CIT_9bb065b94943a68035bcc39fa479e59a41a53a3dbaedad82e1231698f2d74999,1,null_fill_applied
71c09f39-7f4f-52b5-9ca3-fa9ce9f320e5,region,region,,Islay,0.95,smws,CIT_98e963dbdd5e937cf4daf1d934fd2a8c58743bc7c5fe8389d093ca3eb5b6dab5,1,null_fill_applied
72edfaa3-ffdc-5814-ab91-5470d61a38aa,region,region,,Lowland,0.95,smws,CIT_de792f82c7af648f8e63e7f95666117d3d13aa0724a200983ffed4cbbb7ef7c8,1,null_fill_applied
73f62294-1292-58c7-82e8-54cf5233c157,region,region,,Islay,0.95,smws,CIT_9013b4bd47a122ecb5fd24fb6f3e4d59cc08fa2f81165a86c3bb48892db944da,1,null_fill_applied
7433c595-2faf-59e1-b1c7-68efc3409d34,region,region,,Speyside,0.95,smws,CIT_1efb980dad211a94f312f3c7d1b5ff05a77e1e2dc5df356b629dbb19d1d154b1,1,null_fill_applied
757eae60-5e83-5475-ba55-c2907b8b93e9,region,region,,Highland,0.95,smws,CIT_bccc4edbc6d9f1816e9e72add7c4b51cdb7b787d4d58d46d3193895fe19a7869,1,null_fill_applied
7602cca3-5fce-5890-b0c8-87dc7621a683,region,region,,Speyside,0.95,smws,CIT_4b7005a7ee45d5494447858b99928081eafcb3a02ae313a614510b265066e924,1,null_fill_applied
76f7ef6f-0e2b-5c38-8345-f52674017939,region,region,,Speyside,0.95,smws,CIT_794f4f2996769930e86046ca71041b48b4e159d82b4ecd3ae254bc37688c6a79,1,null_fill_applied
7734a93e-da20-5711-a082-4511a26dd3b4,region,region,,Campbeltown,0.95,smws,CIT_30bec10da3a4807d19e25a45e51b95624a8b8056f1dd12dc764a470c629f219f,1,null_fill_applied
77414f74-ce5e-53fe-9820-96ee47e7d3ad,region,region,,Islay,0.95,smws,CIT_3310d0e632cbcce28408c1b7ff4fd4e63378b1466bd4924be717fc9e1988782c,1,null_fill_applied
775b7961-e960-5b8c-b37d-ee5a88a00a6c,region,region,,Highland,0.95,smws,CIT_44f023c7a3486fc2179338ec109a7b7f08efa527283866b08641c3ae488e9737,1,null_fill_applied
77954d9a-d5cc-57c0-aa4b-e7a982e80b3f,region,region,,Highland,0.95,smws,CIT_629b7aa617298f5410d229f5a3f1f2b1f77138a29d5b6f1d56abc079d07a9ee0,1,null_fill_applied
77c09b79-6362-5af1-91de-efd402793afe,region,region,,Speyside,0.95,smws,CIT_9a1d0d4394fc02428672d0c515ad8b5178798b28a62d920738d33e7d226bc8de,1,null_fill_applied
77ea2155-81e6-59cf-ac1f-416982c76bb1,region,region,,Speyside,0.95,smws,CIT_eba739660102bd6e8cdbebdb6250da43afc7b7dcd843d1d9c34e1a0714a48e28,1,null_fill_applied
77eb1e93-718c-5ae5-a01b-70ae954fdf26,region,region,,Speyside,0.95,smws,CIT_e64d509d2a9360b40b62ea1f0add958f833bf931ba6a959f642c5c932a815f62,1,null_fill_applied
7910972e-e232-5dba-915d-ef3f08fa2fb0,region,region,,Speyside,0.95,smws,CIT_2be5e80714fc1f85f23b15521fa2f185c88c96a73cf9c7bdf9a2f9302eb79ad5,1,null_fill_applied
7a129a19-ffd9-596b-824c-d3a4d3ed0ab7,region,region,,Highland,0.95,smws,CIT_bcb9a9e8c6ae7a85df1393a303f6ed16672f5e8bcd9c5b5bdc4bd6dd310d5ea0,1,null_fill_applied
7ab379b2-80af-5a88-82e8-11ee90d344a2,region,region,,Campbeltown,0.95,smws,CIT_82a9bcfcdc7f8a4db1d5202184800b9a7a4aab22576cc95fe514eb4d477c2ae0,1,null_fill_applied
