queue_id,entity_key,field_name,proposed_value,confidence,source,status,classification
KB_19dc31a397ad4a45a509,5bb56175-5b79-5232-917c-8c9fa5d87186,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_6b513f2bd3a945c3b7e2,5bb56175-5b79-5232-917c-8c9fa5d87186,age,20.0,0.95,smws,pending,NO_CHANGE
KB_79391d3526da485f88fb,5bb56175-5b79-5232-917c-8c9fa5d87186,abv,55.1,0.95,smws,pending,NO_CHANGE
KB_a3182329d28446cd818e,5bb56175-5b79-5232-917c-8c9fa5d87186,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_ab29fd1ad9934c03977b,b20cea86-25f7-52af-8482-937bb6f78452,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_5c0b051df1174184afa9,b20cea86-25f7-52af-8482-937bb6f78452,age,14.0,0.95,smws,pending,NO_CHANGE
KB_deffdd75ee9148dea637,b20cea86-25f7-52af-8482-937bb6f78452,abv,57.3,0.95,smws,pending,NO_CHANGE
KB_8a9329637635409da18f,b20cea86-25f7-52af-8482-937bb6f78452,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_f0aab68f3dd04ef0b66d,338ee651-18bf-5228-8b30-50135e91e0b8,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_df0771fbbdf441a5b8aa,338ee651-18bf-5228-8b30-50135e91e0b8,age,14.0,0.95,smws,pending,NO_CHANGE
KB_199c560eccd44ee6a118,338ee651-18bf-5228-8b30-50135e91e0b8,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_441e8d2ebbc240b383b5,b3177a1c-75c5-5146-b929-aa12686e65c4,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_b3de650a957d4c9c8acc,b3177a1c-75c5-5146-b929-aa12686e65c4,age,17.0,0.95,smws,pending,NO_CHANGE
KB_e999e66b920a4107b1d4,b3177a1c-75c5-5146-b929-aa12686e65c4,abv,58.3,0.95,smws,pending,NO_CHANGE
KB_9dc44992e0d8468fa4cc,b3177a1c-75c5-5146-b929-aa12686e65c4,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_c899c3c1cef74d629ae0,1360d5cd-1c8a-5e10-b2ae-027aa400c34d,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_542c231993f947bc9b2d,1360d5cd-1c8a-5e10-b2ae-027aa400c34d,age,25.0,0.95,smws,pending,NO_CHANGE
KB_9bfd930cf95646e38806,1360d5cd-1c8a-5e10-b2ae-027aa400c34d,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_33074fde829649a69b45,94eb839f-67b1-5f79-83c4-cc4e443957a7,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_f6dbfd33df874fb6b95a,94eb839f-67b1-5f79-83c4-cc4e443957a7,age,10.0,0.95,smws,pending,NO_CHANGE
KB_583124921e754f42b3c6,94eb839f-67b1-5f79-83c4-cc4e443957a7,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_14370537f11f493fb56a,d1c51c06-1f97-5233-bc06-43685e06e37f,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_9b5a56f0eeeb47a8a94b,d1c51c06-1f97-5233-bc06-43685e06e37f,age,10.0,0.95,smws,pending,NO_CHANGE
KB_f0f365a9439843359fb7,d1c51c06-1f97-5233-bc06-43685e06e37f,region,Highland,0.95,smws,pending,NO_CHANGE
KB_681c7e5cb9fa40eaa038,fe6f69c1-6d2f-542c-ac5c-da11d61f070f,cask_type,butt;sherry butt,0.95,smws,pending,NO_CHANGE
KB_2a6d47f98596409fb60c,fe6f69c1-6d2f-542c-ac5c-da11d61f070f,age,17.0,0.95,smws,pending,NO_CHANGE
KB_e36b89d4408746e7b090,fe6f69c1-6d2f-542c-ac5c-da11d61f070f,abv,59.0,0.95,smws,pending,NO_CHANGE
KB_0a97f9b60d3148dfae7b,fe6f69c1-6d2f-542c-ac5c-da11d61f070f,region,Highland,0.95,smws,pending,NO_CHANGE
KB_870191c98eae44c58a80,c7000075-6e4e-539b-a2c2-e016ea3336ce,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_8c4aade92ed14d228a8b,c7000075-6e4e-539b-a2c2-e016ea3336ce,age,16.0,0.95,smws,pending,NO_CHANGE
KB_dcc5067d64a84fde81d4,c7000075-6e4e-539b-a2c2-e016ea3336ce,abv,59.7,0.95,smws,pending,NO_CHANGE
KB_751611e47f1a4550aef2,64c9c84f-64ae-5ab9-8dd0-2db5839d53c8,age,27.0,0.95,smws,pending,NO_CHANGE
KB_42281ebe95de42318486,64c9c84f-64ae-5ab9-8dd0-2db5839d53c8,abv,55.0,0.95,smws,pending,NO_CHANGE
KB_c19ed5b355ae471ebb2a,b9ae0e40-4622-576c-8288-e24d0d00b4e7,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_2213461569eb4a43999c,b9ae0e40-4622-576c-8288-e24d0d00b4e7,age,29.0,0.95,smws,pending,NO_CHANGE
KB_e8dbec17f36043fc9a9e,b9ae0e40-4622-576c-8288-e24d0d00b4e7,abv,45.7,0.95,smws,pending,NO_CHANGE
KB_7939370da38942519484,b9ae0e40-4622-576c-8288-e24d0d00b4e7,region,Highland,0.95,smws,pending,NO_CHANGE
KB_a9b240bd0f20462d897d,757eae60-5e83-5475-ba55-c2907b8b93e9,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_4125d377528340f3962b,757eae60-5e83-5475-ba55-c2907b8b93e9,age,30.0,0.95,smws,pending,NO_CHANGE
KB_ae2d92330b7b47a9aa3b,757eae60-5e83-5475-ba55-c2907b8b93e9,abv,51.2,0.95,smws,pending,NO_CHANGE
KB_eac4d3c95a3e4f9fa035,757eae60-5e83-5475-ba55-c2907b8b93e9,region,Highland,0.95,smws,pending,NO_CHANGE
KB_687ff135d5834251869f,9a23dba3-6324-5374-b611-84734b86b04c,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_a79e6e06f5d149698276,9a23dba3-6324-5374-b611-84734b86b04c,age,30.0,0.95,smws,pending,NO_CHANGE
KB_84f5e20285a541a4ac0e,9a23dba3-6324-5374-b611-84734b86b04c,abv,49.2,0.95,smws,pending,NO_CHANGE
KB_0d4c6b7c7fba4861b338,9a23dba3-6324-5374-b611-84734b86b04c,region,Highland,0.95,smws,pending,NO_CHANGE
KB_5d7616da1bef476fafce,ef48b040-83db-5c6b-95da-cc3f219c9a45,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_44f4bb5528ce4de5a49f,ef48b040-83db-5c6b-95da-cc3f219c9a45,age,30.0,0.95,smws,pending,NO_CHANGE
KB_141d4b686c8f4021b7bb,ef48b040-83db-5c6b-95da-cc3f219c9a45,abv,51.5,0.95,smws,pending,NO_CHANGE
KB_1b2936b88e5e428d85d9,ef48b040-83db-5c6b-95da-cc3f219c9a45,region,Highland,0.95,smws,pending,NO_CHANGE
KB_aaee72efc2834789aa0b,68e01dd9-147e-55df-b08b-4185fbeb26b4,age,24.0,0.95,smws,pending,NO_CHANGE
KB_98123920fd764d3ea2dd,68e01dd9-147e-55df-b08b-4185fbeb26b4,abv,59.3,0.95,smws,pending,NO_CHANGE
KB_7ecc091ac2324a6b95af,2b28b0ac-5533-57d5-aafb-cd990d7c350f,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_341060bf63fa4c34b46b,2b28b0ac-5533-57d5-aafb-cd990d7c350f,age,26.0,0.95,smws,pending,NO_CHANGE
KB_075b05bbbf17441aa965,2b28b0ac-5533-57d5-aafb-cd990d7c350f,abv,59.6,0.95,smws,pending,NO_CHANGE
KB_f3ae7da1d2be493ba02e,477544ad-871e-5747-927e-c73dfd020c4d,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_5bf167b0453444ffa5b5,477544ad-871e-5747-927e-c73dfd020c4d,age,19.0,0.95,smws,pending,NO_CHANGE
KB_881f1ea6117e420a96a3,477544ad-871e-5747-927e-c73dfd020c4d,abv,52.3,0.95,smws,pending,NO_CHANGE
KB_85aa820527ca4305a1c5,477544ad-871e-5747-927e-c73dfd020c4d,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_978d77defc0a4327a991,68640243-ac86-56de-b3d7-b1c51baf2768,age,21.0,0.95,smws,pending,NO_CHANGE
KB_6bee414763cd462f8efa,68640243-ac86-56de-b3d7-b1c51baf2768,abv,52.6,0.95,smws,pending,NO_CHANGE
KB_6a3b20584d8a45fab537,68640243-ac86-56de-b3d7-b1c51baf2768,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_564a43d88a144fdeb82b,6a608283-1078-579e-9c99-b0f0418ac01d,cask_type,butt;sherry butt,0.95,smws,pending,NO_CHANGE
KB_71dc664ad0404c32be17,6a608283-1078-579e-9c99-b0f0418ac01d,age,5.0,0.95,smws,pending,NO_CHANGE
KB_3d746ddd75454f7085d1,6a608283-1078-579e-9c99-b0f0418ac01d,abv,62.3,0.95,smws,pending,NO_CHANGE
KB_194362a228c64e3586da,6a608283-1078-579e-9c99-b0f0418ac01d,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_bcf802a6a2474927b8ff,35889486-794e-59a6-959b-d5a1c03bd14a,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_ff5b5e7f94424898aba5,35889486-794e-59a6-959b-d5a1c03bd14a,age,23.0,0.95,smws,pending,NO_CHANGE
KB_9726a0ada5c84992a984,35889486-794e-59a6-959b-d5a1c03bd14a,abv,53.0,0.95,smws,pending,NO_CHANGE
KB_6c567072eb6e40b1866f,35889486-794e-59a6-959b-d5a1c03bd14a,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_d293fd81ede743bab2ab,c89c8404-2033-5b00-a517-c9d0ee9e1963,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_985f0597b8be4e3e97ed,c89c8404-2033-5b00-a517-c9d0ee9e1963,age,25.0,0.95,smws,pending,NO_CHANGE
KB_74c63be8511b468a80a1,c89c8404-2033-5b00-a517-c9d0ee9e1963,abv,51.6,0.95,smws,pending,NO_CHANGE
KB_a9d1fcd5fb2846c597bb,c89c8404-2033-5b00-a517-c9d0ee9e1963,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_5d6e7fe756d649368a6b,56e069bf-6886-507d-9dbd-ecbcc162a7e5,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_c30edb17933d4e4892bc,56e069bf-6886-507d-9dbd-ecbcc162a7e5,age,25.0,0.95,smws,pending,NO_CHANGE
KB_d38451afe50d482e817a,56e069bf-6886-507d-9dbd-ecbcc162a7e5,abv,50.7,0.95,smws,pending,NO_CHANGE
KB_b2b6bd9ca0444a2e9d89,56e069bf-6886-507d-9dbd-ecbcc162a7e5,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_a7feed93e21a47649e5e,6f658247-ce6c-5917-9718-99c92d81dab6,age,13.0,0.95,smws,pending,NO_CHANGE
KB_95ef644f576840768ff6,6f658247-ce6c-5917-9718-99c92d81dab6,abv,57.1,0.95,smws,pending,NO_CHANGE
KB_0203a37fd8eb455c86b5,da1b0001-0e00-5f4d-bd61-9d9b7d9fae41,cask_type,first-fill,0.95,smws,pending,NO_CHANGE
KB_b1ce3f3cfcb9434e9954,da1b0001-0e00-5f4d-bd61-9d9b7d9fae41,age,8.0,0.95,smws,pending,NO_CHANGE
KB_50d8377a3c18452e8fb5,da1b0001-0e00-5f4d-bd61-9d9b7d9fae41,abv,61.5,0.95,smws,pending,NO_CHANGE
KB_156679f331df4cb4afdf,da1b0001-0e00-5f4d-bd61-9d9b7d9fae41,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_7c7e3ca2a2f2429dba61,7fa0edcd-1e28-5989-9177-f2a5db78309c,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_206b5e266e144267994f,7fa0edcd-1e28-5989-9177-f2a5db78309c,age,27.0,0.95,smws,pending,NO_CHANGE
KB_e90e0060d5494b83a78c,7fa0edcd-1e28-5989-9177-f2a5db78309c,abv,54.9,0.95,smws,pending,NO_CHANGE
KB_8011cc735a544be7a2d5,7fa0edcd-1e28-5989-9177-f2a5db78309c,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_71c824e4caa1486dbd39,a73b1b26-a38b-5396-936d-23002c59e795,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_f54a9cd2801c4411b854,a73b1b26-a38b-5396-936d-23002c59e795,age,21.0,0.95,smws,pending,NO_CHANGE
KB_693c8515c0d74de195e7,a73b1b26-a38b-5396-936d-23002c59e795,abv,48.7,0.95,smws,pending,NO_CHANGE
KB_eeecbbf126454c15b2bf,a73b1b26-a38b-5396-936d-23002c59e795,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_57dbe369cdef4f6db4b2,2b9e88ea-4e1d-5c0e-80bf-67b9c3821999,cask_type,first-fill barrel,0.95,smws,pending,NO_CHANGE
KB_d24377450e734fe1b323,2b9e88ea-4e1d-5c0e-80bf-67b9c3821999,age,9.0,0.95,smws,pending,NO_CHANGE
KB_c1f168e2ba7640c5a277,2b9e88ea-4e1d-5c0e-80bf-67b9c3821999,abv,61.9,0.95,smws,pending,NO_CHANGE
KB_211960b897d14d50ab98,2b9e88ea-4e1d-5c0e-80bf-67b9c3821999,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_ce8b716f70ba42bcbded,28991b99-efbe-5455-a719-85300fe54ce1,cask_type,first-fill barrel,0.95,smws,pending,NO_CHANGE
KB_3e342933d7734b7ebd1b,28991b99-efbe-5455-a719-85300fe54ce1,age,8.0,0.95,smws,pending,NO_CHANGE
KB_af144dd9d9854e199619,28991b99-efbe-5455-a719-85300fe54ce1,abv,62.3,0.95,smws,pending,NO_CHANGE
KB_ca201fd1729b4befa7f0,28991b99-efbe-5455-a719-85300fe54ce1,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_24786b32b26842149deb,b4163c3c-da78-5f90-8620-a0ed7d133c80,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_e5a7cc63c3174e119ebf,b4163c3c-da78-5f90-8620-a0ed7d133c80,age,21.0,0.95,smws,pending,NO_CHANGE
KB_6e9d9195eaf4495081d1,b4163c3c-da78-5f90-8620-a0ed7d133c80,abv,55.2,0.95,smws,pending,NO_CHANGE
KB_498c7b51354b4be3a6da,b4163c3c-da78-5f90-8620-a0ed7d133c80,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_a9025771eea945b69002,c77dc32b-7a8e-51b6-8192-fbe688c9dc51,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_905ac7680f8541eeaf35,c77dc32b-7a8e-51b6-8192-fbe688c9dc51,age,22.0,0.95,smws,pending,NO_CHANGE
KB_fcec811c29164d4083bd,c77dc32b-7a8e-51b6-8192-fbe688c9dc51,abv,55.6,0.95,smws,pending,NO_CHANGE
KB_29d7c8fb1900485197f5,c77dc32b-7a8e-51b6-8192-fbe688c9dc51,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_91a9358fe32e4cc5b1b6,ff90728b-cad1-5e26-9dee-a05f77bbe9ea,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_2f2534bcc1d543f4b2e4,ff90728b-cad1-5e26-9dee-a05f77bbe9ea,age,23.0,0.95,smws,pending,NO_CHANGE
KB_e8fdaea1abfe45b2896d,ff90728b-cad1-5e26-9dee-a05f77bbe9ea,abv,55.5,0.95,smws,pending,NO_CHANGE
KB_67d540b397de455690e4,ff90728b-cad1-5e26-9dee-a05f77bbe9ea,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_8b0f674776ad470abf8b,4eceb843-dc6e-5916-ac2a-5c8a146b0e51,cask_type,first-fill barrel,0.95,smws,pending,NO_CHANGE
KB_ccfedb513f6c4f508555,4eceb843-dc6e-5916-ac2a-5c8a146b0e51,age,12.0,0.95,smws,pending,NO_CHANGE
KB_eb65e071f541408c9b96,4eceb843-dc6e-5916-ac2a-5c8a146b0e51,abv,56.7,0.95,smws,pending,NO_CHANGE
KB_be21b7c2fbd14c5b8982,4eceb843-dc6e-5916-ac2a-5c8a146b0e51,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_3785b69c971a4a52a5ac,bf4ed8be-0ac8-5fe2-b3b5-9334cff8213a,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_00a6942921aa45ddb167,bf4ed8be-0ac8-5fe2-b3b5-9334cff8213a,age,23.0,0.95,smws,pending,NO_CHANGE
KB_4f9ada45bec44707a14e,bf4ed8be-0ac8-5fe2-b3b5-9334cff8213a,abv,56.4,0.95,smws,pending,NO_CHANGE
KB_cc2e650c36a34ddcab70,bf4ed8be-0ac8-5fe2-b3b5-9334cff8213a,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_809c7079a35843a78c9a,c2eef6be-e5bc-5f34-86c6-3cfcc5ad024c,cask_type,first-fill barrel,0.95,smws,pending,NO_CHANGE
KB_f77b2a58712a433faa9c,c2eef6be-e5bc-5f34-86c6-3cfcc5ad024c,age,11.0,0.95,smws,pending,NO_CHANGE
KB_a1241305057f4c97b22b,c2eef6be-e5bc-5f34-86c6-3cfcc5ad024c,abv,62.6,0.95,smws,pending,NO_CHANGE
KB_8b841b5a180c49ecaecd,c2eef6be-e5bc-5f34-86c6-3cfcc5ad024c,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_9e330eb3ed6142dba433,9586f469-fd6a-5a10-884b-c40e3548630b,cask_type,first-fill barrel,0.95,smws,pending,NO_CHANGE
KB_9822671f47d64e92ba32,9586f469-fd6a-5a10-884b-c40e3548630b,age,14.0,0.95,smws,pending,NO_CHANGE
KB_0406ad8809424a9e8727,9586f469-fd6a-5a10-884b-c40e3548630b,abv,60.3,0.95,smws,pending,NO_CHANGE
KB_cd2f11f24dc94c83b217,9586f469-fd6a-5a10-884b-c40e3548630b,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_e0f2f4bb91404a04a41b,32e77202-b5f9-55fa-85cf-3b2e96d47d7c,age,21.0,0.95,smws,pending,NO_CHANGE
KB_405235eae8574065aba6,32e77202-b5f9-55fa-85cf-3b2e96d47d7c,abv,53.9,0.95,smws,pending,NO_CHANGE
KB_680c748454a14294b88f,dec9a160-dd2d-5d5d-a272-063409e324b2,cask_type,hogshead;refill,0.95,smws,pending,NO_CHANGE
KB_cf172ea54ca94e78a2b0,dec9a160-dd2d-5d5d-a272-063409e324b2,age,24.0,0.95,smws,pending,NO_CHANGE
KB_4f4a0980c4c84046825c,dec9a160-dd2d-5d5d-a272-063409e324b2,abv,52.5,0.95,smws,pending,NO_CHANGE
KB_65dced2bf3ba4d32aa3e,dec9a160-dd2d-5d5d-a272-063409e324b2,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_423099d56a5f47c6a7f9,c8f0d9c2-3493-55b8-9cee-b48505bb6595,cask_type,butt;sherry butt,0.95,smws,pending,NO_CHANGE
KB_15e79cfdcf5d4281ab0c,c8f0d9c2-3493-55b8-9cee-b48505bb6595,age,11.0,0.95,smws,pending,NO_CHANGE
KB_fc485d29c6154b03a2e6,c8f0d9c2-3493-55b8-9cee-b48505bb6595,abv,57.6,0.95,smws,pending,NO_CHANGE
KB_99ecb6b58a4f4ceeaa90,c8f0d9c2-3493-55b8-9cee-b48505bb6595,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_2a05f21678534ff09a9f,64bc4415-7c60-5a64-90e0-a9ee8138c282,age,13.0,0.95,smws,pending,NO_CHANGE
KB_6f347fd7a32b4c929449,64bc4415-7c60-5a64-90e0-a9ee8138c282,abv,58.6,0.95,smws,pending,NO_CHANGE
KB_51054c5dc2fb4dbba5c5,64bc4415-7c60-5a64-90e0-a9ee8138c282,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_23518d5cfd774494aeb1,3f0ae34f-aa07-5a8d-b2b8-a75bd7d0dc04,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_161b9ad43b814380ae2c,3f0ae34f-aa07-5a8d-b2b8-a75bd7d0dc04,age,10.0,0.95,smws,pending,NO_CHANGE
KB_fd0d3f582bf045ae9831,3f0ae34f-aa07-5a8d-b2b8-a75bd7d0dc04,abv,58.0,0.95,smws,pending,NO_CHANGE
KB_9690981a913244c09732,3f0ae34f-aa07-5a8d-b2b8-a75bd7d0dc04,region,Highland,0.95,smws,pending,NO_CHANGE
KB_d6eb4a5009fa472cab52,f8576ff5-fced-5d2a-9669-d8b4ec279255,cask_type,butt;sherry butt,0.95,smws,pending,NO_CHANGE
KB_b131c273c74844f68653,f8576ff5-fced-5d2a-9669-d8b4ec279255,age,9.0,0.95,smws,pending,NO_CHANGE
KB_ceceed6ec631452d93bf,f8576ff5-fced-5d2a-9669-d8b4ec279255,abv,58.2,0.95,smws,pending,NO_CHANGE
KB_4204b7ed26544759b7d2,f8576ff5-fced-5d2a-9669-d8b4ec279255,region,Highland,0.95,smws,pending,NO_CHANGE
KB_b11cb1ad12b842e48a0c,0a887b33-5aa5-5b35-8926-ef5eaeb9adb7,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_cd00193f427c4563b97a,0a887b33-5aa5-5b35-8926-ef5eaeb9adb7,age,8.0,0.95,smws,pending,NO_CHANGE
KB_b33e2b17168942449c00,0a887b33-5aa5-5b35-8926-ef5eaeb9adb7,abv,59.2,0.95,smws,pending,NO_CHANGE
KB_70739ffcef304936851b,0a887b33-5aa5-5b35-8926-ef5eaeb9adb7,region,Highland,0.95,smws,pending,NO_CHANGE
KB_4c1cf3d36c324a409821,ca9e0464-af5c-543a-a8c6-6882f5bd64d0,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_f8ed3a0cd83043bb8850,ca9e0464-af5c-543a-a8c6-6882f5bd64d0,age,10.0,0.95,smws,pending,NO_CHANGE
KB_fd04f383c62c47acbd50,ca9e0464-af5c-543a-a8c6-6882f5bd64d0,abv,54.5,0.95,smws,pending,NO_CHANGE
KB_c73e3f06638b4abaa5d8,ca9e0464-af5c-543a-a8c6-6882f5bd64d0,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_4c666b56d4ec4d6993ef,f8606bf9-98cf-57dc-982b-517ed63dfe62,cask_type,butt;refill,0.95,smws,pending,NO_CHANGE
KB_69ab411cd4e54a00a388,f8606bf9-98cf-57dc-982b-517ed63dfe62,age,10.0,0.95,smws,pending,NO_CHANGE
KB_30920a53fe0e4f44bba7,f8606bf9-98cf-57dc-982b-517ed63dfe62,abv,56.9,0.95,smws,pending,NO_CHANGE
KB_06cf8ccb9677417f9712,f8606bf9-98cf-57dc-982b-517ed63dfe62,region,Speyside,0.95,smws,pending,NO_CHANGE
KB_12376c578c0440f883cd,5a1f5982-ab45-5817-bd30-555c7d76894c,cask_type,butt;sherry butt,0.95,smws,pending,NO_CHANGE
KB_a1ab7c1969814742b9fc,5a1f5982-ab45-5817-bd30-555c7d76894c,age,11.0,0.95,smws,pending,NO_CHANGE
KB_9569e27ed25e479e8b56,5a1f5982-ab45-5817-bd30-555c7d76894c,abv,56.7,0.95,smws,pending,NO_CHANGE
KB_81e535ef71144b62b4e5,5a1f5982-ab45-5817-bd30-555c7d76894c,region,Highland,0.95,smws,pending,NO_CHANGE
KB_48304dc6d8724c7b853a,8db39548-50e3-51f6-87dc-ca1fdf263e06,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_7260bb8dc06e4df0b8cf,8db39548-50e3-51f6-87dc-ca1fdf263e06,age,11.0,0.95,smws,pending,NO_CHANGE
KB_49216cde00bd46e2b838,8db39548-50e3-51f6-87dc-ca1fdf263e06,abv,59.0,0.95,smws,pending,NO_CHANGE
KB_d00d2f8e76f54a60b6dc,8db39548-50e3-51f6-87dc-ca1fdf263e06,region,Highland,0.95,smws,pending,NO_CHANGE
KB_ee8919a825f24c60aca1,5113f64a-ab5f-512f-ac73-1a7c5d6cfd54,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_e2be4fd8b3d74e59905f,5113f64a-ab5f-512f-ac73-1a7c5d6cfd54,age,11.0,0.95,smws,pending,NO_CHANGE
KB_3139e347ad0641d6b96f,5113f64a-ab5f-512f-ac73-1a7c5d6cfd54,abv,54.4,0.95,smws,pending,NO_CHANGE
KB_015bae6901f7413d9c8e,5113f64a-ab5f-512f-ac73-1a7c5d6cfd54,region,Highland,0.95,smws,pending,NO_CHANGE
KB_a33381df860f4f358f4a,003ad896-ff8c-513e-b983-26330f7873cc,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_31d417ea0bae450a8f9c,003ad896-ff8c-513e-b983-26330f7873cc,age,11.0,0.95,smws,pending,NO_CHANGE
KB_84dec7577e154d2b9d7d,003ad896-ff8c-513e-b983-26330f7873cc,abv,58.2,0.95,smws,pending,NO_CHANGE
KB_b5e25ab24fac4f10bb9b,003ad896-ff8c-513e-b983-26330f7873cc,region,Highland,0.95,smws,pending,NO_CHANGE
KB_49e98ab0a8ba42ea8051,10d0f418-ac1c-5558-a884-3a2d5319526b,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_6e9971f2580f42ae85ab,10d0f418-ac1c-5558-a884-3a2d5319526b,age,11.0,0.95,smws,pending,NO_CHANGE
KB_80dda7e86452430eaf23,10d0f418-ac1c-5558-a884-3a2d5319526b,abv,55.7,0.95,smws,pending,NO_CHANGE
KB_998c1e6053b1412580ba,10d0f418-ac1c-5558-a884-3a2d5319526b,region,Highland,0.95,smws,pending,NO_CHANGE
KB_bd3d7256793d4f6ca5c4,07367bd2-7af5-5b27-8dc7-6a6cd9bc2fce,cask_type,refill,0.95,smws,pending,NO_CHANGE
KB_f7a77ef44c064e43993e,07367bd2-7af5-5b27-8dc7-6a6cd9bc2fce,age,12.0,0.95,smws,pending,NO_CHANGE
KB_c05c041ba6eb4b4e9752,07367bd2-7af5-5b27-8dc7-6a6cd9bc2fce,region,Highland,0.95,smws,pending,NO_CHANGE
KB_7550551116c34198ac60,d68e08d8-7767-5ea3-afad-70d0ab12b8cb,age,16.0,0.95,smws,pending,NO_CHANGE
KB_8b3e45851a99476d8cc8,d68e08d8-7767-5ea3-afad-70d0ab12b8cb,abv,56.6,0.95,smws,pending,NO_CHANGE
KB_fe66223805b2488dbc96,d68e08d8-7767-5ea3-afad-70d0ab12b8cb,region,Highland,0.95,smws,pending,NO_CHANGE
KB_667781280f5146aa9fe1,33d8c3cd-e69f-5cc4-a5d9-f45f76db41ef,cask_type,hogshead;wine cask,0.95,smws,pending,NO_CHANGE
KB_78356ccfc3ed42319cd6,33d8c3cd-e69f-5cc4-a5d9-f45f76db41ef,age,10.0,0.95,smws,pending,NO_CHANGE
KB_2f720896aa3e49009227,33d8c3cd-e69f-5cc4-a5d9-f45f76db41ef,abv,62.7,0.95,smws,pending,NO_CHANGE
KB_a084043eb706406cae02,33d8c3cd-e69f-5cc4-a5d9-f45f76db41ef,region,Highland,0.95,smws,pending,NO_CHANGE
KB_a8268274592c4009afab,6e03dc86-a730-58b4-9c57-95febe213473,cask_type,butt;olorosa;sherry butt,0.95,smws,pending,NO_CHANGE
KB_f08768236afb45a6924e,6e03dc86-a730-58b4-9c57-95febe213473,age,23.0,0.95,smws,pending,NO_CHANGE
KB_a53925b08cc24d04bfa4,6e03dc86-a730-58b4-9c57-95febe213473,abv,48.1,0.95,smws,pending,NO_CHANGE
KB_83474f7389934a3384c2,6e03dc86-a730-58b4-9c57-95febe213473,region,Highland,0.95,smws,pending,NO_CHANGE
KB_157b2866ef174121aa47,51e65455-edaf-5f32-a2b2-940fde378821,age,11.0,0.95,smws,pending,NO_CHANGE
KB_edc072a129564e9981e3,51e65455-edaf-5f32-a2b2-940fde378821,abv,61.0,0.95,smws,pending,NO_CHANGE
