whisky_id,field,column,existing_value,is_null,is_empty_string,is_whitespace,proposed_value,reason_skipped
e8f62e02-e7d7-521d-be39-ab07f29b9165,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
e90b6a4d-636c-5545-901b-dc464a1331d3,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
eb0cf410-3db6-582a-8224-d11a64e5057c,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
ed611e8d-52c4-5ee8-a5cd-39c766619fab,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
ed89fd8d-d3b6-52aa-9385-843d6c704e96,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
ee0ad751-8b26-56f4-8bf6-0554a423bc61,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
ee70ee48-d0ee-5c67-a09d-1476f49706b6,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
ee8f6868-3489-5852-8386-c71039cc13c6,region,region,,0,1,0,Campbeltown,skipped_existing_value_nonnull
ee9c20f2-430a-5a05-b317-f9a70aabe36f,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
ef48b040-83db-5c6b-95da-cc3f219c9a45,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
f1249309-f99b-52fe-b723-b8c9ac4b3bc3,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
f15cc4a3-203e-57fc-a44e-a8290ce658f3,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
f17ba6a3-6620-5604-9f1e-2e3235ede076,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
f34d1084-aceb-5e69-aa4c-3d706a26afcd,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
f35f96fd-559d-5df5-865c-ba94960e6a05,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
f39ecaf0-c8a9-58d1-b69c-de2bd508682e,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
f3f011f2-b25d-5179-8c04-076fc2a85544,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
f436ba72-8ca2-5aaf-82e6-886efe2603b2,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
f6d0bff2-8473-598c-bc31-fadcca6d70ed,region,region,,0,1,0,Campbeltown,skipped_existing_value_nonnull
f76b4f4e-43c3-5527-aac8-d588a46256ae,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
f7887fcd-a423-5627-9b75-3a971f7c1534,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
f833e69f-06db-56de-896c-7b9ddbf14793,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
f8576ff5-fced-5d2a-9669-d8b4ec279255,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
f8606bf9-98cf-57dc-982b-517ed63dfe62,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
f865b05e-a649-5ff1-881a-50c2031c7d80,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
f8d9a3db-10da-5584-9764-dc3aa0f2d074,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
f8de9132-49dc-5638-acae-f78c8e6986e2,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
f9819506-4d77-5333-be41-077267d308d5,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
f9c3d580-5258-5d75-838b-033316008a87,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
fa6c1dee-a4d6-5a4d-9d30-4fd05495ac2e,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
fa771b36-e4d3-5220-9bc8-0617a8448f30,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
fbcd8b02-6ff3-56a1-be42-a40619a610d7,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
fc05742a-2324-55aa-9157-91546ef3f295,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
fc17fc25-f5ce-5afb-8926-190c8f6d006d,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
fc8f57db-14b0-510a-8403-655d55bc07ff,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
fce85ca8-cb7f-5afa-9124-b4439b9c6dd8,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
fcfad8c4-ad35-5ff7-b276-06d068b48bfc,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
fd4d2419-0409-56f9-b32d-0a6ccca825d2,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
fd6370a3-9f51-5217-b71d-e3acf90b390f,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
fd9965cc-f6be-5065-aa7e-710399f0afee,region,region,,0,1,0,Lowland,skipped_existing_value_nonnull
fe277e32-849a-5740-86b6-ed4f1765468b,region,region,,0,1,0,Islay,skipped_existing_value_nonnull
fe365565-a937-51a4-9791-b42204bc9e83,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
fe67b7c9-ffc7-58ae-84fa-1382508a5218,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
fe6f69c1-6d2f-542c-ac5c-da11d61f070f,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
fee204ef-9f9c-58a7-8869-1abdbe190ae6,region,region,,0,1,0,Highland,skipped_existing_value_nonnull
ff90728b-cad1-5e26-9dee-a05f77bbe9ea,region,region,,0,1,0,Speyside,skipped_existing_value_nonnull
